candidate_id,btc_regime,coin_regime,trades,long_trades,short_trades,profit_abs,mean_profit_ratio,wins,gross_profit,gross_loss,mean_duration_minutes,active_dates,profit_factor,win_rate
FSampleStrategy-trend,BEAR,BEAR,16,2,14,6.66215218,0.0024765087634,9,65.71107968,59.0489275,5036.25,16,1.11282427069,0.5625
FSampleStrategy-trend,BEAR,BULL,1,1,0,-7.86123534,-0.0505149141876,0,0,7.86123534,14520,1,0,0
FSampleStrategy-trend,BULL,BULL,193,193,0,427.78876481,0.0185199559231,24,1824.75467675,1396.96591194,18622.0725389,98,1.30622706048,0.124352331606
FastSupertrend_optim3_rsi_80-trend,BEAR,BEAR,2283,0,2283,1114.62951648,0.00264241689433,1750,11667.9196622,10553.2901457,1000.97240473,324,1.10561914826,0.766535260622
FastSupertrend_optim3_rsi_80-trend,BEAR,TRANSITION,1,0,1,8.79287592,0.0259999471167,1,8.79287592,0,1020,1,inf,1
FastSupertrend_optim3_rsi_80-trend,BULL,BULL,1818,1818,0,971.68328773,0.00313326073896,1410,7780.0559359,6808.37264817,1204.75247525,403,1.14271887541,0.775577557756
FastSupertrend_optim3_rsi_80-trend,TRANSITION,BEAR,1,0,1,3.71052975,0.0195807856999,1,3.71052975,0,3720,1,inf,1
FastSupertrend_optim3_rsi_80-trend,TRANSITION,TRANSITION,1,0,1,3.8420525,0.0205786267625,1,3.8420525,0,1380,1,inf,1
FastSupertrend_optim3_rsi_80-uptrend,BEAR,BEAR,2,0,2,-11.09502426,-0.044902925872,1,1.49040934,12.5854336,720,2,0.118423360479,0.5
FastSupertrend_optim3_rsi_80-uptrend,BULL,BEAR,4,0,4,-39.91085718,-0.0478683573873,1,4.61031956,44.52117674,2025,4,0.10355340756,0.25
FastSupertrend_optim3_rsi_80-uptrend,BULL,BULL,2882,1818,1064,1334.38460951,0.00280843674438,2206,10865.7478965,9531.36328701,1195.79458709,537,1.1399993442,0.765440666204
FastSupertrend_optim3_rsi_80-uptrend,BULL,TRANSITION,4,0,4,17.7458151,0.020657771052,4,17.7458151,0,405,4,inf,1
GodCard-downtrend,BEAR,BEAR,42,42,0,8.31542349,0.0016236098048,38,30.41851945,22.10309596,272.380952381,23,1.37621080346,0.904761904762
GodCard-sideways,SIDEWAYS,SIDEWAYS,32,32,0,36.46413549,0.00905603830318,32,36.46413549,0,10.9375,21,inf,1
Hacklemost-sideways,SIDEWAYS,SIDEWAYS,8,8,0,17.17755081,0.0172483280878,8,17.17755081,0,67.5,4,inf,1
Hammer-transition,TRANSITION,TRANSITION,19,19,0,21.32280142,0.00906614751414,12,46.95831469,25.63551327,323.947368421,13,1.83176807093,0.631578947368
MFI2-downtrend,BEAR,BEAR,165,165,0,382.16670441,0.0167057079126,130,738.27501385,356.10830944,454.424242424,51,2.07317547577,0.787878787879
NFI46Z-downtrend,BEAR,BEAR,66,66,0,20.33341971,0.00248621472484,54,66.11966182,45.78624211,98.3333333333,32,1.44409453087,0.818181818182
NostalgiaForInfinityX-transition,TRANSITION,TRANSITION,11,11,0,-14.38059584,-0.01032777224,9,23.97335666,38.3539525,3678.63636364,9,0.625055700843,0.818181818182
OversoldReversion-downtrend,BEAR,BEAR,89,89,0,462.78357508,0.0561663734702,61,669.32048288,206.5369078,4320,52,3.24068221031,0.685393258427
SARCross-sideways,SIDEWAYS,SIDEWAYS,16,16,0,65.87753774,0.0323745116356,15,65.88063674,0.003099,1553.4375,8,21258.6759406,0.9375
SARCross-transition,TRANSITION,TRANSITION,13,13,0,21.23082669,0.0130934721267,11,21.25965015,0.02882346,338.461538462,10,737.581475298,0.846153846154
SimpleBollinger-downtrend,BEAR,BEAR,28,28,0,58.08661142,0.0163596149302,26,58.08665354,4.212e-05,1656.25,22,1379075.3452,0.928571428571
Squeeze001-downtrend,BEAR,BEAR,70,70,0,93.29845207,0.0103678498386,54,157.6654898,64.36703773,904.142857143,41,2.44947562231,0.771428571429
TheRealPullbackV2-sideways,SIDEWAYS,SIDEWAYS,45,45,0,96.74431322,0.0167063594923,34,120.76777129,24.02345807,117.444444444,26,5.027076907,0.755555555556
adxbbrsi2-transition,TRANSITION,TRANSITION,52,52,0,7.21294521,0.0012573904158,38,48.30233867,41.08939346,6001.15384615,33,1.1755427521,0.730769230769
cryptotank-downtrend,BEAR,BEAR,465,465,0,-23.66580745,0.00987201859415,367,1464.23092925,1487.8967367,1713.41935484,112,0.984094455706,0.789247311828
cryptotank-sideways,SIDEWAYS,SIDEWAYS,158,158,0,-98.06825895,0.00843842890016,129,510.92457251,608.99283146,2954.43037975,50,0.838966480583,0.816455696203
cryptotank-sideways,TRANSITION,SIDEWAYS,1,1,0,8.08519554,0.0250567566509,1,8.08519554,0,2340,1,inf,1
cryptotank-transition,TRANSITION,BEAR,1,1,0,4.84399228,0.0131266719481,1,4.84399228,0,2760,1,inf,1
cryptotank-transition,TRANSITION,TRANSITION,116,116,0,147.95642116,0.0125955459209,104,557.00772073,409.05129957,3597.93103448,49,1.36170627331,0.896551724138
eltoro1_4-transition,BEAR,BEAR,1,1,0,3.51588014,0.0292379157586,1,3.51588014,0,4080,1,inf,1
eltoro1_4-transition,BEAR,TRANSITION,1,1,0,3.0232092,0.0250510030639,1,3.0232092,0,4080,1,inf,1
eltoro1_4-transition,TRANSITION,BEAR,1,1,0,3.60125788,0.0287024853991,1,3.60125788,0,5220,1,inf,1
eltoro1_4-transition,TRANSITION,TRANSITION,162,162,0,-35.79029168,-0.00113424012959,143,455.86841,491.65870168,7441.48148148,89,0.927205007137,0.882716049383
eltoro1_4_simple-downtrend,BEAR,BEAR,499,499,0,92.40296409,0.004353186105,422,2364.5947543,2272.19179021,6598.91783567,184,1.04066688582,0.845691382766
