total_trades,trade_count_long,trade_count_short,profit_total,profit_total_abs,cagr,sharpe,sortino,calmar,sqn,profit_factor,expectancy,expectancy_ratio,winrate,wins,losses,draws,max_drawdown_account,max_drawdown_abs,market_change,starting_balance,final_balance,trades_per_day,strategy_id,source
724,724,0,0.74663905267,746.63905267,0.160188565271,2.69528219261,2.50814528788,27.5500085334,7.1781,2.56293972329,1.03126940977,0.364829852537,0.766574585635,555,169,0,0.0377933012413,45.72294995,,1000,1746.63905267,0.528467153285,SMAOffsetProtectOptV1HO1,baseline
113,113,0,0.18296556707,182.96556707,0.0457827474327,0.472939889952,0.165552873127,5.53921415916,3.1762,3.37356128763,1.61916431035,0.189044704325,0.920353982301,104,9,0,0.0460624543469,51.72684954,,1000,1182.96556707,0.0824817518248,SMAOffsetProtectOptV1Mod,baseline
115,115,0,0.18228026972,182.28026972,0.0456213067372,0.474388338773,0.164149544652,5.51758482919,3.1584,3.35674045681,1.58504582365,0.184440557489,0.921739130435,106,9,0,0.046069819291,51.96511232,,1000,1182.28026972,0.0839416058394,SMAOffsetProtectOptV1Mod2,baseline
115,115,0,0.18228026972,182.28026972,0.0456213067372,0.474388338773,0.164149544652,5.51758482919,3.1584,3.35674045681,1.58504582365,0.184440557489,0.921739130435,106,9,0,0.046069819291,51.96511232,,1000,1182.28026972,0.0839416058394,SMAOffsetProtectOptV1Mod2_antipump,baseline
115,115,0,0.18228026972,182.28026972,0.0456213067372,0.474388338773,0.164149544652,5.51758482919,3.1584,3.35674045681,1.58504582365,0.184440557489,0.921739130435,106,9,0,0.046069819291,51.96511232,,1000,1182.28026972,0.0839416058394,SMAOffsetProtectOptV1_kkeue_20210619,baseline
482,482,0,1.21069178162,1210.69178162,0.235350965469,2.37244703019,2.39311013495,30.122212076,7.741,2.52862669718,2.51180867556,0.412285208784,0.730290456432,352,130,0,0.0560496103235,116.67021209,,1000,2210.69178162,0.351824817518,SMAOffsetV2,baseline
127,127,0,0.075374399,75.374399,0.0195493202507,2.74148040275,-100,96.9161617043,17.3756,65.7481607188,0.593499204724,0.509828037156,0.992125984252,126,1,0,0.00108455984629,1.16411645,,1000,1075.374399,0.092700729927,SMAOffset_Hippocritical_dca,baseline
282,282,0,0.38852195038,388.52195038,0.0913885224033,1.42583918561,18.6373578868,12.9959239771,6.0778,7.18275242494,1.3777374127,0.0438493079783,0.992907801418,280,2,0,0.0416902273168,57.65359342,,1000,1388.52195038,0.205839416058,SMAOffset_Hippocritical_dca_leverage,baseline
127,127,0,0.075374399,75.374399,0.0195493202507,2.74148040275,-100,96.9161617043,17.3756,65.7481607188,0.593499204724,0.509828037156,0.992125984252,126,1,0,0.00108455984629,1.16411645,,1000,1075.374399,0.092700729927,SMAOffset_Hippocritical_dca_old,baseline
127,127,0,0.075374399,75.374399,0.0195493202507,2.74148040275,-100,96.9161617043,17.3756,65.7481607188,0.593499204724,0.509828037156,0.992125984252,126,1,0,0.00108455984629,1.16411645,,1000,1075.374399,0.092700729927,SMAOffset_Hippocritical_dca_protections,baseline
406,406,0,0.0501423378,50.1423378,0.0131202785477,0.199459948782,0.162880035095,1.20606263682,0.709,1.11128633748,0.123503295074,0.027958636509,0.748768472906,304,102,0,0.05797764623,58.24045356,,1000,1050.1423378,0.296350364964,SMA_BBRSI,baseline
3458,3458,0,-0.59051842132,-590.51842132,-0.211702446737,-17.4397290076,-31.6979140967,-1.39188652443,-21.2637,0.333599986476,-0.170768774239,-0.537282601997,0.193753614806,670,2788,0,0.591637216139,593.2581294,,1000,409.48157868,2.52408759124,STRATEGY_RSI_BB_BOUNDS_CROSS,baseline
11544,11544,0,-0.93741405642,-937.41405642,-0.522082086551,-8.96358305901,-6.31828601518,-1.38117113725,-5.9822,0.786906710602,-0.081203573841,-0.0706988304223,0.668225918226,7714,3830,0,0.94647649335,1009.80702507,,1000,62.58594358,8.42627737226,STRATEGY_RSI_BB_CROSS,baseline
529,529,0,2.29570888146,2295.70888146,0.374021946982,0.381795353104,1.78878677449,7.04067874558,1.1892,1.35256155874,4.33971433168,0.301909992646,0.143667296786,76,453,0,0.454703346827,2318.54539495,,1000,3295.70888146,0.386131386861,SUPPORT_RESISTANCE,baseline
7210,7210,0,-0.84048570459,-840.48570459,-0.386792870828,-3.73680692861,-2.43027154416,-1.3055657997,-3.1556,0.863031782865,-0.116572219777,-0.0169832990455,0.87600554785,6316,894,0,0.897754170538,1122.19770149,,1000,159.51429541,5.26277372263,SampleStrategy,baseline
3207,3207,0,-0.5785395243,-578.5395243,-0.205623366709,-1.63596255703,-0.785754754072,-1.10648793907,-2.0712,0.832863489079,-0.180398978578,-0.0127684581152,0.923604614905,2962,245,0,0.729142167338,1003.35056489,,1000,421.4604757,2.34087591241,SampleStrategyV2,baseline
7210,7210,0,-0.84048570459,-840.48570459,-0.386792870828,-3.73680692861,-2.43027154416,-1.3055657997,-3.1556,0.863031782865,-0.116572219777,-0.0169832990455,0.87600554785,6316,894,0,0.897754170538,1122.19770149,,1000,159.51429541,5.26277372263,Sar,baseline
1889,1889,0,0.52422963839,524.22963839,0.118842365463,0.195020887214,0.20880203727,0.879370063137,0.3217,1.0216012384,0.277517013441,0.00386512365161,0.821069348862,1551,338,0,0.831334414979,5362.73822608,,1000,1524.22963839,1.37883211679,Saturn5,baseline
4250,4250,0,0.16167075467,161.67075467,0.04073376862,0.154046133077,0.0561107898624,0.299974896044,0.1694,1.01849357294,0.0380401775694,0.00189287158296,0.897647058824,3815,435,0,0.751575162034,3117.85010445,,1000,1161.67075467,3.10218978102,Schism2,baseline
5162,5162,0,1.09331699536,1093.31699536,0.217525140902,0.55926288529,0.185579435517,1.84616522506,0.5581,1.05393761199,0.211801045207,0.00380823428787,0.925610228594,4778,383,1,0.825850427692,7082.43138566,,1000,2093.31699536,3.76788321168,Schism2_BTC,baseline
6282,6282,0,0.22696565326,226.96565326,0.056007561036,0.187087492219,0.0664620298406,0.382365179781,0.1693,1.01530989047,0.0361295213722,0.00147201111792,0.903852276345,5678,604,0,0.827766162265,4454.29274214,,1000,1226.96565326,4.58540145985,Schism2_ETH,baseline
4512,4512,0,-0.32377965391,-323.77965391,-0.098986005011,-0.407142846809,-0.15385597103,-0.548204445364,-0.4346,0.955626506292,-0.0717596750687,-0.00486810270069,0.890292553191,4017,495,0,0.823631345857,2752.26588144,,1000,676.22034609,3.29343065693,Schism3,baseline
5717,5717,0,-0.51031389531,-510.31389531,-0.173225917581,-0.704905324868,-0.257916455621,-0.820153787882,-0.6685,0.937699653668,-0.0892625319766,-0.0067357010583,0.897148854294,5129,586,2,0.867696736288,2670.18808394,,1000,489.68610469,4.17299270073,Schism4,baseline
8019,8019,0,-0.84959224161,-849.59224161,-0.396321686504,-3.5763490228,-2.60062970299,-1.31425543975,-2.8637,0.8846005093,-0.105947405114,-0.0131387623156,0.886145404664,7106,913,0,0.901481086895,1164.76537885,,1000,150.40775839,5.85328467153,Seb,baseline
12301,12301,0,-0.95189488099,-951.89488099,-0.554441247174,-2.96125341581,-1.28525006452,-1.36291643398,-1.9145,0.900270248255,-0.0773835363783,-0.0138799556937,0.860824323226,10589,1712,0,0.973970107823,1584.68784348,,1000,48.10511901,8.97883211679,Simple,baseline
99,99,0,0.13186524601,131.86524601,0.0335516182119,0.361098560613,0.299676126092,6.05949271846,2.5893,5.02799474524,1.33197218192,1.09854402143,0.727272727273,72,27,0,0.0303472922115,32.50131788,,1000,1131.86524601,0.0722627737226,SimpleBollinger,baseline
6483,6483,0,-0.63967131114,-639.67131114,-0.2381065905,-1.0127600381,-0.37372287329,-1.02511696549,-0.9019,0.936873997161,-0.0986690284035,-0.00394354946011,0.937528921795,6078,405,0,0.870180440733,2173.25198948,,1000,360.32868886,4.73211678832,SimpleHopt,baseline
1280,1280,0,-0.02907196904,-29.07196904,-0.0078294590385,-0.054691895013,-0.0608816966717,-0.100873544433,-0.1096,0.983783866731,-0.0227124758125,-0.000620773851713,0.96171875,1231,49,0,0.401904650461,602.18563942,,1000,970.92803096,0.934306569343,SimpleHopt1Along,baseline
6,0,6,-0.29106023341,-291.06023341,-0.0875715082702,-0.511726288994,-0.511726288994,-1.39452358938,-13.6756,0,-48.5100389017,-1,0,0,6,0,0.29106023341,291.06023341,,1000,708.93976659,0.0043795620438,SimpleRSI_Shorts,baseline
1707,1707,0,0.97704590394,977.04590394,0.199128644092,0.718865033962,0.0789457669801,2.92881854008,1.2473,1.56154152953,0.572376042144,0.00361860388101,0.993555946104,1696,11,0,0.465209278864,1719.8131211,,1000,1977.04590394,1.24598540146,SlowPotato,baseline
56,56,0,0.57708169641,577.08169641,0.129049487587,0.127589462347,0.261907582609,2.73365408389,1.2117,1.71221641306,10.305030293,0.0508726009325,0.928571428571,52,4,0,0.294387663526,657.97233381,,1000,1577.08169641,0.0408759124088,Slowbro,baseline
305,305,0,3.03812601758,3038.12601758,0.450442363145,0.453305687821,2.06004924558,9.69417858595,1.8582,1.46582766795,9.9610689101,0.343643361599,0.262295081967,80,225,0,0.437039441916,2528.58501706,,1000,4038.12601758,0.222627737226,SmaRsiStrategy,baseline
296,296,0,2.98938257251,2989.38257251,0.445757022679,0.469182051037,0.487604832617,9.63406620025,1.9522,1.96075680317,10.0992654477,0.0162290000535,0.983108108108,291,5,0,0.432710802314,3042.97867953,,1000,3989.38257251,0.216058394161,SmartMoneyStrategy,baseline
181,181,0,1.38546752789,1385.46752789,0.260649633991,0.24524253043,0.384529273594,4.12029678631,1.3035,1.64434476725,7.65451672867,0.0177995792058,0.972375690608,176,5,0,0.46891455887,2106.21562353,,1000,2385.46752789,0.132116788321,SmartMoneyStrategyHyperopt,baseline
8830,8830,0,-0.85900836851,-859.00836851,-0.406630482741,-3.70530378105,-4.42815470715,-1.31881776812,-2.8274,0.907199873392,-0.0972829409411,-0.0371725988461,0.599433748584,5293,3537,0,0.908319149407,1214.41496099,,1000,140.99163149,6.44525547445,SmoothOperator,baseline
252,252,0,0.12230307876,122.30307876,0.0312180724255,0.194091116765,0.115984125314,1.12309356836,0.875,1.24179271982,0.485329677619,0.0489342409168,0.797619047619,201,51,0,0.151861370405,175.65131431,,1000,1122.30307876,0.183941605839,Squeeze001,baseline
6171,6171,0,-0.53999205297,-539.99205297,-0.186883436108,-0.850064536764,-0.504849804317,-0.892499854652,-0.7759,0.936684058844,-0.0875047890083,-0.0184826058642,0.715281153784,4414,1754,3,0.843733085244,2170.02140678,,1000,460.00794703,4.50437956204,Squeeze002,baseline
12629,12629,0,-0.88996344882,-889.96344882,-0.444552442495,-8.34652969428,-8.35187559099,-1.37708673045,-5.3257,0.82789604025,-0.070469827288,-0.0887707018616,0.484203024784,6115,6514,0,0.901232286699,993.30509911,,1000,110.03655118,9.21824817518,SqueezeMomentum,baseline
6678,6678,0,-0.10383144282,-103.83144282,-0.0287847241706,-0.103359038381,-0.0605289109818,-0.170977076112,-0.0907,0.992604355683,-0.0155482843396,-0.00279089070384,0.723120694819,4829,1844,5,0.846870233278,4125.77987716,,1000,896.16855718,4.87445255474,SqueezeOff,baseline
111,111,0,0.14833432882,148.33432882,0.0375370424444,2.55171831709,87.8068274093,381.51981885,17.2894,74.1353572597,1.33634530468,4.61213964701,0.936936936937,104,7,0,0.000542188663431,0.58201654,,1000,1148.33432882,0.0810218978102,StarRise,baseline
133,133,0,0.01955781746,19.55781746,0.00517369719978,0.0649821415939,0.0285100196499,0.732756483307,0.4025,1.17870234612,0.147051259098,0.0134362666253,0.924812030075,123,10,0,0.0372208754561,37.74239554,,1000,1019.55781746,0.0970802919708,StarRise_V2,baseline
133,133,0,0.01955781746,19.55781746,0.00517369719978,0.0649821415939,0.0285100196499,0.732756483307,0.4025,1.17870234612,0.147051259098,0.0134362666253,0.924812030075,123,10,0,0.0372208754561,37.74239554,,1000,1019.55781746,0.0970802919708,StarRise_strat,baseline
2466,2466,0,-0.57535336887,-575.35336887,-0.204027824831,-8.69754312738,-8.65710144756,-1.39280665647,-12.557,0.391927864357,-0.23331442371,-0.299509935335,0.507704785077,1252,1213,1,0.57606261529,576.06261529,,1000,424.64663113,1.8,StochRSITEMA,baseline
718,718,0,0.06263630784,62.63630784,0.0163176952874,0.152100014936,0.149133808656,0.447522787436,0.4068,1.05064151809,0.0872371975487,0.0205951577742,0.593314763231,426,292,0,0.195180695346,257.70516719,,1000,1062.63630784,0.524087591241,StochasticCciStrategy,baseline
8019,8019,0,-0.84959224161,-849.59224161,-0.396321686504,-3.5763490228,-2.60062970299,-1.31425543975,-2.8637,0.8846005093,-0.105947405114,-0.0131387623156,0.886145404664,7106,913,0,0.901481086895,1164.76537885,,1000,150.40775839,5.85328467153,Strategy001,baseline
10364,10364,0,-0.90348262699,-903.48262699,-0.463616776346,-5.35273464029,-2.98727277643,-1.36342960425,-3.7702,0.836388148534,-0.0871750894433,-0.0126292436485,0.922809725975,9564,800,0,0.924087193063,1099.15117198,,1000,96.51737301,7.56496350365,Strategy001_custom_exit,baseline
10364,10364,0,-0.90348262699,-903.48262699,-0.463616776346,-5.35273464029,-2.98727277643,-1.36342960425,-3.7702,0.836388148534,-0.0871750894433,-0.0126292436485,0.922809725975,9564,800,0,0.924087193063,1099.15117198,,1000,96.51737301,7.56496350365,Strategy001_custom_sell,baseline
570,570,0,-0.08152050579,-81.52050579,-0.0224007880607,-0.300784807356,-1.75072938025,-0.67728656678,-0.9026,0.860888413984,-0.143018431211,-0.011470604461,0.917543859649,523,47,0,0.167849583793,182.0244945,,1000,918.47949421,0.416058394161,Strategy002,baseline
1772,1772,0,-0.30090873975,-300.90873975,-0.0909658634649,-1.30101785101,-2.72510130197,-1.02797066507,-2.2157,0.808997907497,-0.16981305855,-0.0162761376795,0.914785553047,1621,151,0,0.408206527765,420.63759248,,1000,699.09126025,1.29343065693,Strategy003,baseline
3165,3165,0,-0.36714999458,-367.14999458,-0.114758248433,-1.20290223073,-1.51583739808,-0.833456197338,-1.533,0.898844650472,-0.116003157845,-0.00946034232553,0.906477093207,2869,296,0,0.614308622239,875.75234487,,1000,632.85000542,2.3102189781,Strategy004,baseline
2910,2910,0,-0.4164372349,-416.4372349,-0.133676159627,-1.07487065157,-1.73458156151,-0.894960772368,-1.4286,0.924261973763,-0.143105579003,-0.0118161731655,0.843986254296,2456,454,0,0.648890505031,910.43188585,,1000,583.5627651,2.12408759124,Strategy005,baseline
3014,3014,0,0.72384579175,723.84579175,0.156135405625,0.451590935504,0.174805139796,1.3532548316,0.5898,1.08340921906,0.240161178417,0.00999059014968,0.875912408759,2640,373,1,0.745920138688,3800.20624725,,1000,1723.84579175,2.2,SuperHV27_BTC,baseline
2041,2041,0,1.6816855204,1681.6855204,0.300582353274,0.677621232594,1.6097178063,3.84232510647,1.0753,1.10244738476,0.823951749339,0.0673110940538,0.342969132778,700,1341,0,0.610346616472,3407.18014896,,1000,2681.6855204,1.4897810219,SupertrendStrategy,baseline
637,637,0,0.02562347513,25.62347513,0.00676346602974,0.0891911208848,0.0496994767455,0.290177274092,0.2532,1.07544657269,0.0402252356829,0.020608639949,0.726844583987,463,174,0,0.123140382453,135.89536051,,1000,1025.62347513,0.46496350365,SwingHigh,baseline
3430,3430,0,-0.42882162008,-428.82162008,-0.138612994908,-0.584209311508,-0.342350489833,-0.725200225573,-0.7152,0.902952170444,-0.12502088049,-0.0287551360156,0.706413994169,2423,1006,1,0.824602425305,2375.11238079,,1000,571.17837992,2.50364963504,SwingHighToSky,baseline
9235,9235,0,-0.14953975683,-149.53975683,-0.0422367104074,-2.70437887693,-5.49673866214,-0.747694047906,-2.0179,0.937403273063,-0.0161927186605,-0.0418757530067,0.331023280996,3057,6178,0,0.27890648459,327.20832672,,1000,850.46024317,6.74087591241,TD,baseline
2287,2287,0,-0.50513512056,-505.13512056,-0.170905368651,-1.23920274102,-3.54276815825,-1.14521335965,-1.8578,0.905986002205,-0.220872374534,-0.0480552529174,0.488850021863,1118,1169,0,0.615101837146,757.80962502,,1000,494.86487944,1.66934306569,TDSequentialStrategy,baseline
9,9,0,0.04766183734,47.66183734,0.0124821604482,0.0371195686509,1.70952187181,1.21845833432,0.8365,1.87374522998,5.29575970444,0.194165606663,0.777777777778,7,2,0,0.05454889561,54.54889561,,1000,1047.66183734,0.00656934306569,TEMABounce,baseline
2090,2090,0,-0.41145477215,-411.45477215,-0.131711652748,-0.481946471959,-0.286111369049,-0.691478906469,-0.7558,0.930207447018,-0.196868312033,-0.00587726761957,0.915789473684,1914,176,0,0.829791596474,2113.6085383,,1000,588.54522785,1.52554744526,TRIWAVE,baseline
7250,7250,0,-0.56070379138,-560.70379138,-0.196802696699,-1.67039558985,-2.7311023821,-1.02861530995,-1.4067,0.937960422723,-0.0773384539834,-0.03873836777,0.375586206897,2723,4527,0,0.760162381577,1392.29999863,,1000,439.29620862,5.29197080292,TRIX_spot,baseline
3577,3577,0,-0.40423939217,-404.23939217,-0.128888254661,-0.283095303529,-0.233391944602,-0.619360139818,-0.3394,0.980866616695,-0.113010733064,-0.00572626454375,0.729382163824,2609,966,2,0.910167335444,4677.40571101,,1000,595.76060783,2.61094890511,TemaMaster,baseline
5221,5221,0,-0.56315942924,-563.15942924,-0.198001350642,-1.04784060542,-1.01344314844,-0.939204320532,-1.0398,0.947660468724,-0.107864284474,-0.0184277257799,0.654855391687,3419,1800,2,0.83617493179,1898.21875365,,1000,436.84057076,3.81094890511,TemaPure,baseline
6503,6503,0,-0.76463164097,-764.63164097,-0.319827586372,-1.74593368114,-2.22563757408,-1.19899025126,-1.5524,0.944784766718,-0.117581368748,-0.029293027037,0.469475626634,3053,3450,0,0.889329049506,1826.1687263,,1000,235.36835903,4.74671532847,TemaPureNeat,baseline
6454,6454,0,-0.35219477732,-352.19477732,-0.109232432953,-0.387090789312,-0.577364166874,-0.580321460259,-0.3455,0.986670023671,-0.0545699995848,-0.00697686086735,0.476603656647,3076,3378,0,0.846330798814,3407.68332678,,1000,647.80522268,4.71094890511,TemaPureTwo,baseline
11204,11204,0,-0.94153680775,-941.53680775,-0.530680389028,-17.9669911047,-26.7899211387,-1.39450598167,-12.1715,0.666165717233,-0.08403577363,-0.229727090337,0.311852909675,3494,7710,0,0.941548696055,941.74019594,,1000,58.46319225,8.17810218978,TemaStrategy,baseline
2437,2437,0,0.17562996691,175.62996691,0.0440510678763,0.184121914466,0.115773167684,0.387533695946,0.2674,1.02722327119,0.0720681029586,0.00658556782961,0.727123512515,1772,663,2,0.631996996444,1651.60580705,,1000,1175.62996691,1.77883211679,TenderEnter,baseline
3998,3998,0,0.3127279122,312.7279122,0.0751882400202,0.12052783299,0.168534071612,0.49678120907,0.1367,1.00873253846,0.0782210885943,0.00446674366019,0.488494247124,1953,2045,0,0.877864224047,7189.0085967,,1000,1312.7279122,2.91824817518,Test_MAMA4,baseline
517,517,0,0.65956536844,659.56536844,0.144489037088,1.2835894396,4.07782346728,11.5711910364,4.0442,1.63054786462,1.27575506468,0.258561213346,0.589941972921,305,212,0,0.0794887459841,112.63422906,,1000,1659.56536844,0.377372262774,TheRealPullbackV2,baseline
740,374,366,0.55498126344,554.98126344,0.124812310894,0.254144803425,0.35706002253,1.30653443799,0.6695,1.07453190747,0.749974680324,0.0364602033863,0.510810810811,378,362,0,0.592356727102,2060.15468223,,1000,1554.98126344,0.540145985401,ToTheMoon,baseline
1156,1156,0,-0.36247591719,-362.47591719,-0.113021022908,-1.87894327329,-1.25404669152,-1.31495180007,-3.9611,0.536221599302,-0.313560481998,-0.15458440369,0.668685121107,773,381,2,0.384410452976,396.53159912,,1000,637.52408281,0.843795620438,TouchEmaDelayStrategy,baseline
679,679,0,-0.13381409111,-133.81409111,-0.0375500736596,-0.355572753643,-0.209382014071,-0.675070171627,-0.9778,0.684619992879,-0.197075244639,-0.100791548668,0.680412371134,462,217,0,0.276425939832,326.3760717,,1000,866.18590889,0.495620437956,TouchEmaStrategy,baseline
508,508,0,0.87065311748,870.65311748,0.18158605858,1.96030872029,2.2180565426,20.19604374,6.2307,2.80370092848,1.71388408953,0.972862311818,0.46062992126,234,274,0,0.0601180273784,79.17858256,,1000,1870.65311748,0.370802919708,TrailingBuyStrat2,baseline
3397,3397,0,0.23775357313,237.75357313,0.0584733101941,0.455857115101,0.327825782039,0.555757920258,0.5608,1.03879717526,0.069989276753,0.0127458485678,0.671474830733,2281,1116,0,0.596578031738,1581.97840551,,1000,1237.75357313,2.4795620438,TrailingBuyStratCluc5m,baseline
1772,1772,0,0.09006227015,90.06227015,0.0232409286739,0.182171288683,0.390077472205,0.40591346402,0.3102,1.01915440812,0.0508252088883,0.0131659532134,0.312641083521,554,1218,0,0.30941067831,464.33990037,,1000,1090.06227015,1.29343065693,TrendAtrStrategy,baseline
202,202,0,-0.17579854928,-175.79854928,-0.0502062012338,-0.102968787177,-0.272992077676,-0.640702419999,-0.5182,0.900686076864,-0.870289847921,-0.0648982071976,0.346534653465,70,132,0,0.382635083461,510.82979035,,1000,824.20145072,0.147445255474,TrendBreakout,baseline
308,169,139,-0.70061331508,-700.61331508,-0.274802832644,-0.644808792439,-1.2480061883,-1.34793921075,-2.6304,0.626563061383,-2.27471855545,-0.261890840069,0.298701298701,92,216,0,0.72482630309,788.60496647,,1000,299.38668492,0.224817518248,TrendFutures,baseline
4495,4495,0,0.58784583245,587.84583245,0.131097468662,0.216607003202,0.132939735598,0.946788861672,0.2317,1.02141840809,0.130777715784,0.00567800987761,0.713681868743,3208,1285,2,0.865837055607,8291.43626263,,1000,1587.84583245,3.28102189781,Trend_Strength_Directional,baseline
5954,3074,2880,-0.83067509278,-830.67509278,-0.376963890146,-3.25572946327,-2.90748395858,-1.38396277651,-3.0254,0.890530436098,-0.13951546738,-0.0355215313166,0.675512260665,4022,1932,0,0.837013850124,869.56647925,,1000,169.32490722,4.34598540146,TripleSuperTrendADXRSI,baseline
7147,7147,0,0.96027331528,960.27331528,0.196409843473,0.591824722007,0.851410483573,1.68278691564,0.502,1.02551748756,0.134360335145,0.0151419707213,0.406604169582,2906,4241,0,0.795777396393,6622.42106735,,1000,1960.27331528,5.21678832117,TrixStrategy,baseline
749,749,0,-0.09573443444,-95.73443444,-0.0264545491279,-0.132153260911,-0.075735760278,-0.375509627065,-0.346,0.934572188507,-0.127816334366,-0.0149374576307,0.771695594126,578,171,0,0.35552730881,468.49095392,,1000,904.26556556,0.546715328467,TrixV15Strategy,baseline
640,640,0,-0.00903281112,-9.03281112,-0.00241456696241,-0.0227221552416,-0.0310612057199,-0.0726746048645,-0.0644,0.99273203871,-0.014113767375,-0.00211225125005,0.709375,454,186,0,0.173326958004,197.82713784,,1000,990.96718888,0.467153284672,TrixV21Strategy,baseline
664,664,0,-0.03131858441,-31.31858441,-0.00844162508324,-0.08323676314,-0.0920512400414,-0.20814378497,-0.2315,0.972124295428,-0.0471665427861,-0.00940385214462,0.66265060241,440,224,0,0.209828531522,241.96612461,,1000,968.68141559,0.484671532847,TrixV23Strategy,baseline
887,887,0,0.07143509781,71.43509781,0.0185529416294,0.0598637732478,0.355303803428,0.203684373353,0.1441,1.00986419796,0.0805356232356,0.00479308830091,0.514092446449,456,431,0,0.489079880631,895.88799476,,1000,1071.43509781,0.647445255474,TwoCandleTheory,baseline
4118,4118,0,0.64293908261,642.93908261,0.141422931982,0.194858776116,0.246538582362,1.02988601743,0.2177,1.01707037045,0.156128966151,0.00839839012502,0.508013598834,2092,2026,0,0.870575677369,8562.45774337,,1000,1642.93908261,3.00583941606,UltimateMomentumIndicator,baseline
1163,1163,0,1.32903765744,1329.03765744,0.252634586383,1.13745626743,0.633285928337,4.90462308671,2.3907,1.47778505931,1.14276668739,0.11745666129,0.751504729149,874,288,1,0.37788313836,1135.90450288,,1000,2329.03765744,0.848905109489,UniversalMACD,baseline
223,223,0,-0.27580173547,-275.80173547,-0.0823802355199,-0.933855232264,-1.10210508874,-1.39452358938,-4.4743,0.438500275135,-1.23677908283,-0.339921358102,0.394618834081,88,135,0,0.27580173547,275.80173547,,1000,724.19826453,0.162773722628,Uptrend,baseline
8395,8395,0,-0.85850116824,-858.50116824,-0.406062530994,-3.62173104926,-2.1233566197,-1.30921703132,-2.8344,0.838061463504,-0.102263391095,-0.0431649769227,0.735914234663,6178,2213,4,0.914439777348,1270.86435527,,1000,141.49883176,6.12773722628,UziChanTB2,baseline
594,594,0,0.36833257213,368.33257213,0.0871379106428,0.601806252485,1.50651719884,2.38576694136,1.7692,1.26302803605,0.620088505269,0.0234688314994,0.910774410774,541,53,0,0.215296998072,348.65445943,,1000,1368.33257213,0.433576642336,VWAP,baseline
295,295,0,11.110810547,11110.810547,0.943491491452,0.555759972789,1.42571145163,46.6084577676,2.3164,1.69117842785,37.6637645661,0.424078967595,0.386440677966,114,181,0,0.332435101849,3158.20363085,,1000,12110.810547,0.215328467153,VolatilitySystem,baseline
588,295,293,7.0716165632,7071.6165632,0.744357383136,0.69201231011,1.45510261055,17.0850935399,2.0447,1.34647230951,12.026558781,0.216839812758,0.374149659864,220,368,0,0.577201177705,1932.09023181,,1000,8071.6165632,0.429197080292,VolatilitySystemV2,baseline
2622,2622,0,-0.44256521624,-442.56521624,-0.144184455212,-0.906853095553,-4.89983693048,-0.86806012806,-1.2697,0.93733349179,-0.168789174767,-0.0499754647857,0.202517162471,531,2091,0,0.710973369168,1245.89405961,,1000,557.43478376,1.91386861314,WTHO,baseline
4930,4930,0,0.16647361587,166.47361587,0.0418784151671,0.153591612842,0.319035774021,0.306044828681,0.1568,1.00933987241,0.0337674677221,0.00628973152192,0.326572008114,1610,3320,0,0.758553527408,3208.0971081,,1000,1166.47361587,3.59854014599,WaveTrendStra,baseline
4990,4990,0,-0.35613684743,-356.13684743,-0.110679831977,-0.836514530061,-1.26302604587,-0.72338684084,-0.8491,0.962816352332,-0.0713701097054,-0.00519378806102,0.860320641283,4293,697,0,0.686549998909,1203.86496949,,1000,643.86315257,3.64233576642,XtraThicc,baseline
15,15,0,0.02896797643,28.96797643,0.00763708967196,0.0552472363242,0.236945507531,3.34333690936,0.9882,1.79987003631,1.93119842867,0.373272683612,0.533333333333,8,7,0,0.0120826968874,12.58476608,,1000,1028.96797643,0.0109489051095,ZScoreMeanReversionStrategy,baseline
5447,2828,2619,-0.92883130061,-928.83130061,-0.505435442863,-3.77847543903,-3.58399042938,-1.3913103827,-3.6709,0.832815568205,-0.170521626695,-0.0285137391477,0.82944740224,4518,929,0,0.930976420044,935.52881513,,1000,71.16869939,3.97591240876,ZaratustraDCA2_06,baseline
6370,3598,2772,-0.90236281894,-902.36281894,-0.461965781092,-4.08208991366,-3.79144492351,-1.38730765744,-3.6674,0.848299858394,-0.141658213334,-0.0356745387954,0.764835164835,4872,1498,0,0.907056362334,919.11884618,,1000,97.63718106,4.6496350365,ZaratustraDCA2_07,baseline
9601,3470,6131,-0.92992268886,-929.92268886,-0.507467534333,-7.08931576429,-3.46351591158,-1.39000529607,-5.188,0.669833578455,-0.0968568575003,-0.0650979102161,0.802833038225,7708,1893,0,0.932945456814,943.54330514,,1000,70.07731114,7.00802919708,ZaratustraDCA5,baseline
2224,2224,0,1.67108968296,1671.08968296,0.299211256913,4.94969290499,4.30786774714,13.8256352648,7.5247,1.58411593246,0.751389245935,0.0885103728599,0.848471223022,1887,337,0,0.168554568251,339.93339517,,1000,2671.08968296,1.62335766423,abbas,baseline
441,441,0,0.00196798406,1.96798406,0.000523938881364,0.00427787731816,0.023180353379,0.0104785763981,0.0146,1.00195637797,0.00446254888889,0.000292791260349,0.850340136054,375,66,0,0.261905824888,340.10944448,,1000,1001.96798406,0.321897810219,adaptive,baseline
