strategy_id,btc_regime,coin_regime,trades,long_trades,short_trades,profit_abs,mean_profit_ratio,wins,gross_profit,gross_loss,mean_duration_minutes,active_dates,profit_factor,win_rate
EMA_CROSSOVER_STRATEGY,SIDEWAYS,TRANSITION,727,727,0,-70.26830894,-0.0018235589504,215,126.69139691,196.95970585,115.942228336,100,0.643235104171,0.295735900963
EMA_CROSSOVER_STRATEGY,TRANSITION,BEAR,452,452,0,-54.65016369,-0.00222806538199,140,109.94225943,164.59242312,113.019911504,47,0.667966710411,0.309734513274
EMA_CROSSOVER_STRATEGY,TRANSITION,BULL,506,506,0,-42.20566061,-0.00202877038266,196,88.88794913,131.09360974,88.9130434783,64,0.678049443495,0.387351778656
EMA_CROSSOVER_STRATEGY,TRANSITION,SIDEWAYS,616,616,0,-55.11498472,-0.00160210317635,186,85.43432964,140.54931436,107.743506494,72,0.607860166583,0.301948051948
EMA_CROSSOVER_STRATEGY,TRANSITION,TRANSITION,764,764,0,-83.30978149,-0.0024076051932,220,96.34865843,179.65843992,109.607329843,98,0.536287961049,0.287958115183
ElliotV2,BEAR,BEAR,83,83,0,249.59957317,0.0186572982312,73,526.90913535,277.30956218,279.457831325,17,1.90007560939,0.879518072289
ElliotV2,BEAR,BULL,39,39,0,-21.3051253,0.00308859374959,33,226.99758764,248.30271294,274.743589744,13,0.914196969305,0.846153846154
ElliotV2,BEAR,SIDEWAYS,14,14,0,38.1691823,0.0168718662776,12,102.87109106,64.70190876,28.5714285714,2,1.58992359007,0.857142857143
ElliotV2,BEAR,TRANSITION,15,15,0,0.43651126,-2.6593374695e-05,12,102.9209972,102.48448594,60.3333333333,5,1.00425929111,0.8
ElliotV2,BULL,BEAR,10,10,0,4.64470576,0.00466118897566,8,39.77682185,35.13211609,920,5,1.13220683172,0.8
ElliotV2,BULL,BULL,94,94,0,303.43402926,0.0186801802826,88,506.12486403,202.69083477,303.829787234,46,2.49702885976,0.936170212766
ElliotV2,BULL,SIDEWAYS,22,22,0,135.53203514,0.0307615355247,22,135.53203514,0,193.409090909,14,,1
ElliotV2,BULL,TRANSITION,21,21,0,114.74126758,0.0283616801144,20,141.04117119,26.29990361,94.7619047619,8,5.3628018293,0.952380952381
ElliotV2,SIDEWAYS,BULL,14,14,0,65.65669558,0.0257373766143,13,73.1046742,7.44797862,403.214285714,9,9.8153711134,0.928571428571
ElliotV2,SIDEWAYS,SIDEWAYS,10,10,0,64.24168846,0.0287204229449,10,64.24168846,0,165,7,,1
ElliotV2,SIDEWAYS,TRANSITION,11,11,0,73.58545055,0.0291615823095,10,79.63196735,6.0465168,233.181818182,6,13.1698910272,0.909090909091
ElliotV2,TRANSITION,BEAR,3,3,0,18.93532894,0.0274098939756,3,18.93532894,0,173.333333333,2,,1
ElliotV2,TRANSITION,BULL,18,18,0,118.33672635,0.0294969494091,18,118.33672635,0,215.277777778,10,,1
ElliotV2,TRANSITION,SIDEWAYS,16,16,0,-71.39985552,-0.0238247427564,12,60.58015358,131.9800091,3344.375,8,0.459010072761,0.75
ElliotV2,TRANSITION,TRANSITION,9,9,0,-15.06256799,0.00133412998989,7,37.58063913,52.64320712,500,9,0.713874423424,0.777777777778
ElliotV5_SMA,BEAR,BEAR,118,118,0,395.9056438,0.0169898072138,97,556.42409862,160.51845482,317.330508475,35,3.46641823362,0.822033898305
ElliotV5_SMA,BEAR,BULL,39,39,0,44.3011103,0.00570075769943,30,222.35788533,178.05677503,308.076923077,22,1.24880328363,0.769230769231
ElliotV5_SMA,BEAR,SIDEWAYS,17,17,0,62.77037466,0.0187020845923,16,99.61449712,36.84412246,343.529411765,6,2.70367403181,0.941176470588
ElliotV5_SMA,BEAR,TRANSITION,18,18,0,38.75738458,0.011075436893,16,82.3454812,43.58809662,68.3333333333,6,1.88917359521,0.888888888889
ElliotV5_SMA,BULL,BEAR,26,26,0,15.45063104,0.00412519517862,19,73.64436349,58.19373245,205,12,1.26550335216,0.730769230769
ElliotV5_SMA,BULL,BULL,207,207,0,458.86971213,0.0108564093906,164,865.53685266,406.66714053,310.797101449,75,2.12836682977,0.792270531401
ElliotV5_SMA,BULL,SIDEWAYS,48,48,0,171.95379741,0.015641043,40,217.25629246,45.30249505,531.979166667,25,4.79568050767,0.833333333333
ElliotV5_SMA,BULL,TRANSITION,25,25,0,124.22321033,0.0241384785286,22,134.51956483,10.2963545,198.8,16,13.064775968,0.88
ElliotV5_SMA,SIDEWAYS,BULL,20,20,0,64.42473048,0.0166340882881,17,82.42765097,18.00292049,148.75,13,4.57857107216,0.85
ElliotV5_SMA,SIDEWAYS,SIDEWAYS,19,19,0,82.61411222,0.0176619213475,16,109.21115857,26.59704635,354.210526316,13,4.10613859648,0.842105263158
ElliotV5_SMA,SIDEWAYS,TRANSITION,19,19,0,82.11861045,0.0187277863292,16,106.19931131,24.08070086,178.421052632,11,4.41014204393,0.842105263158
ElliotV5_SMA,TRANSITION,BEAR,6,6,0,10.48445447,0.00698176919034,4,30.35011534,19.86566087,1098.33333333,4,1.52776771629,0.666666666667
ElliotV5_SMA,TRANSITION,BULL,43,43,0,102.32996791,0.00720989557191,35,206.05969205,103.72972414,190,22,1.9865057365,0.813953488372
ElliotV5_SMA,TRANSITION,SIDEWAYS,32,32,0,12.54627521,0.00141856154532,25,138.56946523,126.02319002,440.78125,17,1.09955528985,0.78125
ElliotV5_SMA,TRANSITION,TRANSITION,20,20,0,-22.41322171,0.00397067836178,16,84.68270103,107.09592274,314,15,0.790718253911,0.8
FAdxSmaStrategy,BEAR,BEAR,135,76,59,1.27177412,-0.000691222488923,41,158.46811399,157.19633987,841.333333333,76,1.00809035453,0.303703703704
FAdxSmaStrategy,BEAR,BULL,12,3,9,-19.34917336,-0.0155026452089,3,9.60045472,28.94962808,655,9,0.331626185092,0.25
FAdxSmaStrategy,BEAR,SIDEWAYS,18,10,8,-11.21408329,-0.00562186791892,5,15.98094847,27.19503176,933.333333333,13,0.587642206526,0.277777777778
FAdxSmaStrategy,BEAR,TRANSITION,28,17,11,0.51316524,-0.000102588937997,11,37.31957549,36.80641025,891.428571429,25,1.01394227898,0.392857142857
FAdxSmaStrategy,BULL,BEAR,24,15,9,8.39798617,0.00277446980146,10,30.69861235,22.30062618,655,19,1.37658073375,0.416666666667
FAdxSmaStrategy,BULL,BULL,125,44,81,-59.17914668,-0.00501093990721,38,145.19827987,204.37742655,803.04,94,0.710441863962,0.304
FAdxSmaStrategy,BULL,SIDEWAYS,59,26,33,-11.84917943,-0.00132938913646,26,63.31558313,75.16476256,964.06779661,47,0.842357255894,0.440677966102
FAdxSmaStrategy,BULL,TRANSITION,43,14,29,-43.81681792,-0.00929919077182,9,33.98943153,77.80624945,676.744186047,37,0.436847062675,0.209302325581
FAdxSmaStrategy,SIDEWAYS,BEAR,31,18,13,-16.87106888,-0.00506012777819,8,17.93697937,34.80804825,683.225806452,26,0.515311264831,0.258064516129
FAdxSmaStrategy,SIDEWAYS,BULL,21,6,15,10.53900339,0.00551143776085,10,38.10267003,27.56366664,940,18,1.38235128612,0.47619047619
FAdxSmaStrategy,SIDEWAYS,SIDEWAYS,103,53,50,-55.13818494,-0.00477172268633,30,43.74518547,98.88337041,960.582524272,80,0.44239173168,0.291262135922
FAdxSmaStrategy,SIDEWAYS,TRANSITION,59,27,32,-24.82660084,-0.00419990762499,17,42.6724701,67.49907094,947.796610169,45,0.632193443639,0.28813559322
FAdxSmaStrategy,TRANSITION,BEAR,29,17,12,-11.45454892,-0.00338630077848,10,28.56401802,40.01856694,964.137931034,21,0.713769137781,0.344827586207
FAdxSmaStrategy,TRANSITION,BULL,29,5,24,-10.97686857,-0.00270712254441,9,36.48847003,47.4653386,881.379310345,21,0.76873927599,0.310344827586
FAdxSmaStrategy,TRANSITION,SIDEWAYS,69,35,34,-32.39575325,-0.00436180035649,22,41.59602272,73.99177597,815.652173913,58,0.562170892301,0.31884057971
FAdxSmaStrategy,TRANSITION,TRANSITION,79,40,39,-20.2911553,-0.0028370142742,24,66.56635526,86.85751056,1131.64556962,58,0.766385714152,0.303797468354
FSupertrendStrategy,BEAR,BEAR,953,953,0,-209.32991034,-0.00194930702996,557,1410.47525176,1619.8051621,997.96432319,272,0.870768463246,0.584470094439
FSupertrendStrategy,BEAR,BULL,126,126,0,-131.61246999,-0.00939512257763,73,177.98419604,309.59666603,750.476190476,63,0.574890544922,0.579365079365
FSupertrendStrategy,BEAR,SIDEWAYS,174,174,0,-39.40649437,-0.0033206140219,104,234.36119853,273.7676929,1078.96551724,92,0.856058638795,0.597701149425
FSupertrendStrategy,BEAR,TRANSITION,202,202,0,-72.24037183,-0.00321358643171,120,304.87917335,377.11954518,968.316831683,106,0.808441718937,0.594059405941
FSupertrendStrategy,BULL,BEAR,124,124,0,-13.9758287,-0.00144760122226,76,257.39845638,271.37428508,840.483870968,49,0.94849980463,0.612903225806
FSupertrendStrategy,BULL,BULL,1339,1339,0,-261.53428193,-0.00181166050317,827,2407.99799617,2669.5322781,942.031366692,367,0.902029923341,0.617625093353
FSupertrendStrategy,BULL,SIDEWAYS,588,588,0,52.38790666,0.00216288833908,366,918.47936178,866.09145512,875.714285714,203,1.06048773066,0.622448979592
FSupertrendStrategy,BULL,TRANSITION,417,417,0,-10.54744503,-0.00141320243865,260,727.52486253,738.07230756,914.676258993,184,0.985709469219,0.623501199041
FSupertrendStrategy,SIDEWAYS,BEAR,198,198,0,-11.08500642,-6.42848601772e-05,104,189.28447765,200.36948407,1210,98,0.944677172417,0.525252525253
FSupertrendStrategy,SIDEWAYS,BULL,232,232,0,121.81950051,0.00487649915892,160,468.36950101,346.5500005,961.551724138,98,1.35152070505,0.689655172414
FSupertrendStrategy,SIDEWAYS,SIDEWAYS,831,831,0,132.9140881,0.00138434087436,464,1063.6858663,930.7717782,1129.81949458,292,1.14279986911,0.558363417569
FSupertrendStrategy,SIDEWAYS,TRANSITION,357,357,0,64.82368579,0.00292798552293,216,508.67308181,443.84939602,1131.42857143,174,1.14604883181,0.605042016807
FSupertrendStrategy,TRANSITION,BEAR,210,210,0,86.73619867,0.00427249514524,134,312.02772298,225.29152431,993.714285714,74,1.3849953918,0.638095238095
FSupertrendStrategy,TRANSITION,BULL,213,213,0,-90.58085831,-0.00316501130809,135,433.74236429,524.3232226,781.126760563,81,0.827242329911,0.633802816901
FSupertrendStrategy,TRANSITION,SIDEWAYS,431,431,0,53.60806139,0.0014614409794,252,693.70162182,640.09356043,945.24361949,178,1.08375035261,0.584686774942
FSupertrendStrategy,TRANSITION,TRANSITION,354,354,0,-204.33567795,-0.00657967140064,176,500.18953206,704.52521001,1025.42372881,173,0.709966832916,0.497175141243
FastSupertrend_ts_origstop_fix,BEAR,BEAR,508,318,190,-520.49303957,-0.0114328421482,159,1513.11498419,2033.60802376,7900.98425197,261,0.744054393232,0.312992125984
FastSupertrend_ts_origstop_fix,BEAR,BULL,56,19,37,-37.61275775,-0.00423376489151,23,177.81478148,215.42753923,8715,49,0.825404134103,0.410714285714
FastSupertrend_ts_origstop_fix,BEAR,SIDEWAYS,88,51,37,220.55200181,0.0151550016819,34,449.45748041,228.9054786,8723.86363636,71,1.96350687261,0.386363636364
FastSupertrend_ts_origstop_fix,BEAR,TRANSITION,112,73,39,315.3897478,0.0174382138048,42,730.15846143,414.76871363,8640,92,1.7603990789,0.375
FastSupertrend_ts_origstop_fix,BULL,BEAR,53,34,19,-11.73013186,-0.0022113408976,13,209.90004086,221.63017272,8071.69811321,38,0.947073398373,0.245283018868
FastSupertrend_ts_origstop_fix,BULL,BULL,448,179,269,-1290.15371563,-0.0221250267499,108,968.29569102,2258.44940665,6874.41964286,237,0.428743583172,0.241071428571
FastSupertrend_ts_origstop_fix,BULL,SIDEWAYS,219,109,110,230.84086056,0.0126387901135,78,919.79682876,688.9559682,9232.60273973,147,1.33505894602,0.356164383562
FastSupertrend_ts_origstop_fix,BULL,TRANSITION,144,58,86,-62.48507025,-0.00507933896392,48,459.22939482,521.71446507,8890,117,0.880231286588,0.333333333333
FastSupertrend_ts_origstop_fix,SIDEWAYS,BEAR,105,68,37,116.78788513,0.0195113940774,40,319.92615964,203.13827451,10325.1428571,77,1.57491817045,0.380952380952
FastSupertrend_ts_origstop_fix,SIDEWAYS,BULL,56,20,36,152.58706441,0.0218727443351,28,335.83981926,183.25275485,10381.0714286,46,1.83265904807,0.5
FastSupertrend_ts_origstop_fix,SIDEWAYS,SIDEWAYS,345,182,163,364.12614758,0.0123366889797,132,1054.77893266,690.65278508,9566.60869565,204,1.52722026964,0.382608695652
FastSupertrend_ts_origstop_fix,SIDEWAYS,TRANSITION,140,81,59,63.92968322,0.00834214879755,47,464.30248817,400.37280495,8584.71428571,106,1.15967538861,0.335714285714
FastSupertrend_ts_origstop_fix,TRANSITION,BEAR,113,62,51,1.03609008,0.00022693373856,36,338.10502613,337.06893605,8293.80530973,74,1.0030738225,0.318584070796
FastSupertrend_ts_origstop_fix,TRANSITION,BULL,84,16,68,-138.33329704,-0.00293415705599,30,294.98657328,433.31987032,7911.42857143,53,0.680759396199,0.357142857143
FastSupertrend_ts_origstop_fix,TRANSITION,SIDEWAYS,197,87,110,-49.98206608,0.0157393826625,70,503.09948024,553.08154632,8653.0964467,133,0.909629843171,0.355329949239
FastSupertrend_ts_origstop_fix,TRANSITION,TRANSITION,179,80,99,141.54151785,0.0111115633656,63,677.32352765,535.7820098,8761.67597765,131,1.26417743646,0.351955307263
FlawlessVictory,BEAR,BEAR,1820,1820,0,-1024.54483088,-0.00143873943506,1151,5212.58899485,6237.13382573,1995.26373626,502,0.835734672446,0.632417582418
FlawlessVictory,BEAR,BULL,157,157,0,-1289.3637558,-0.0283949960105,82,365.80190199,1655.16565779,2556.68789809,111,0.221006217878,0.522292993631
FlawlessVictory,BEAR,SIDEWAYS,282,282,0,-418.18580561,-0.0024041999005,187,616.30100594,1034.48681155,2160.21276596,169,0.595755305006,0.663120567376
FlawlessVictory,BEAR,TRANSITION,355,355,0,-107.31231735,0.00103211236586,233,1222.34366072,1329.65597807,1942.85915493,211,0.919293171226,0.656338028169
FlawlessVictory,BULL,BEAR,170,170,0,163.03892152,0.00608453505851,120,591.83138041,428.79245889,1929.52941176,95,1.38022805238,0.705882352941
FlawlessVictory,BULL,BULL,1626,1626,0,922.45838924,0.00350309151813,1082,5635.44131764,4712.9829284,1933.53321033,531,1.19572708055,0.665436654367
FlawlessVictory,BULL,SIDEWAYS,733,733,0,538.14650792,0.00246238122337,487,2102.54709471,1564.40058679,2084.93860846,320,1.34399533755,0.664392905866
FlawlessVictory,BULL,TRANSITION,532,532,0,389.35628331,0.00276783979045,335,1671.35224868,1281.99596537,1970.01879699,302,1.3037110052,0.62969924812
FlawlessVictory,SIDEWAYS,BEAR,349,349,0,54.02336918,0.000734748631858,226,430.69235625,376.66898707,1951.11747851,177,1.14342399039,0.647564469914
FlawlessVictory,SIDEWAYS,BULL,253,253,0,119.87941451,0.00586665638435,176,1143.43594042,1023.55652591,1827.80632411,140,1.11712046328,0.695652173913
FlawlessVictory,SIDEWAYS,SIDEWAYS,1338,1338,0,525.3682854,0.0015678554208,906,2396.25651412,1870.88822872,1899.80941704,440,1.28081222455,0.677130044843
FlawlessVictory,SIDEWAYS,TRANSITION,528,528,0,777.77441355,0.00458134473517,372,1384.49422302,606.71980947,1808.4375,286,2.28193344178,0.704545454545
FlawlessVictory,TRANSITION,BEAR,419,419,0,-686.0886667,-0.0101920437923,264,596.57807807,1282.66674477,2139.70167064,180,0.465107620902,0.630071599045
FlawlessVictory,TRANSITION,BULL,255,255,0,-271.55374459,-0.00589367227328,151,1364.24329192,1635.79703651,2270.11764706,137,0.833993008589,0.592156862745
FlawlessVictory,TRANSITION,SIDEWAYS,706,706,0,136.95245208,-0.00311614264976,425,2091.21782719,1954.26537511,2275.51699717,310,1.07007873845,0.601983002833
FlawlessVictory,TRANSITION,TRANSITION,706,706,0,-525.18722288,-0.0047558063483,428,1380.50337417,1905.69059705,2102.61331445,347,0.724411075075,0.606232294618
ForexSignal,BEAR,BEAR,1546,1546,0,-291.40275341,-0.00239636893841,406,454.66163332,746.06438673,55.6274256145,44,0.60941339837,0.262613195343
ForexSignal,BEAR,BULL,60,60,0,-4.0738594,-0.00187933654968,15,3.39549949,7.46935889,65,8,0.454590486279,0.25
ForexSignal,BEAR,SIDEWAYS,66,66,0,-3.40419852,-0.00222664779947,15,1.83378971,5.23798823,68.3333333333,10,0.350094278467,0.227272727273
ForexSignal,BEAR,TRANSITION,198,198,0,-6.44404557,-0.00249788418349,41,5.6757738,12.11981937,56.8686868687,14,0.468305147686,0.207070707071
ForexSignal,BULL,BEAR,270,270,0,-18.70464069,-0.00213991505998,68,23.04467683,41.74931752,54.2777777778,24,0.551977330383,0.251851851852
ForexSignal,BULL,BULL,2940,2940,0,-144.50129719,-0.00240437263191,696,128.798954,273.30025119,54.943877551,125,0.471272724555,0.236734693878
ForexSignal,BULL,SIDEWAYS,1075,1075,0,-45.72322448,-0.00218254930949,228,27.52528977,73.24851425,58.2976744186,84,0.375779496033,0.212093023256
ForexSignal,BULL,TRANSITION,1078,1078,0,-51.68347322,-0.00184223448538,270,47.89140781,99.57488103,56.7764378479,94,0.480958724877,0.250463821892
ForexSignal,SIDEWAYS,BEAR,466,466,0,-22.21270296,-0.00242605106976,90,14.0875432,36.30024616,63.5300429185,34,0.388083957831,0.19313304721
ForexSignal,SIDEWAYS,BULL,467,467,0,-25.66096381,-0.00148535509941,131,50.83903224,76.49999605,58.3511777302,36,0.664562547255,0.28051391863
ForexSignal,SIDEWAYS,SIDEWAYS,1279,1279,0,-73.29096733,-0.00163220903855,257,109.40711136,182.69807869,62.5410476935,72,0.598841061408,0.200938232995
ForexSignal,SIDEWAYS,TRANSITION,804,804,0,-80.79676755,-0.00243008607282,163,60.73960973,141.53637728,62.9415422886,65,0.429144866481,0.202736318408
ForexSignal,TRANSITION,BEAR,584,584,0,-57.0342991,-0.00190719052332,136,102.51134892,159.54564802,58.8184931507,28,0.642520496123,0.232876712329
ForexSignal,TRANSITION,BULL,356,356,0,-45.89275149,-0.00224927313977,94,55.04262684,100.93537833,54.6769662921,25,0.545325412662,0.26404494382
ForexSignal,TRANSITION,SIDEWAYS,535,535,0,-33.64555457,-0.00189147836678,122,48.51363199,82.15918656,64.2990654206,37,0.590483353369,0.228037383178
ForexSignal,TRANSITION,TRANSITION,726,726,0,-61.54664712,-0.00230843760852,134,65.27256655,126.81921367,55.7369146006,51,0.514689885397,0.184573002755
Gumbo1,BEAR,BEAR,2444,2444,0,-370.27825931,-0.00277437730628,1521,351.95628467,722.23454398,130.908346972,148,0.487315772423,0.622340425532
Gumbo1,BEAR,BULL,238,238,0,-15.16951643,-0.00333305899185,156,26.30745953,41.47697596,126.260504202,40,0.634266576121,0.655462184874
Gumbo1,BEAR,SIDEWAYS,194,194,0,-6.80585311,-0.00385081140469,119,20.18754756,26.99340067,126.855670103,41,0.747869740712,0.613402061856
Gumbo1,BEAR,TRANSITION,525,525,0,-7.65097985,-0.00178064315456,320,34.67842396,42.32940381,125.466666667,93,0.819251414824,0.609523809524
Gumbo1,BULL,BEAR,276,276,0,-1.38913165,-0.00029205255666,177,34.79534572,36.18447737,123.84057971,55,0.961609735694,0.641304347826
Gumbo1,BULL,BULL,3164,3164,0,-164.52355538,-0.00171350666184,1930,254.82153361,419.34508899,123.046776233,246,0.607665477194,0.609987357775
Gumbo1,BULL,SIDEWAYS,1258,1258,0,-36.55582773,-0.00075252422535,749,63.95631964,100.51214737,116.669316375,150,0.636304380251,0.595389507154
Gumbo1,BULL,TRANSITION,1056,1056,0,-46.82821381,-0.00147028066059,659,75.04180699,121.8700208,118.451704545,173,0.615752803662,0.624053030303
Gumbo1,SIDEWAYS,BEAR,299,299,0,-11.26157245,-0.00101864139255,172,19.93702285,31.1985953,116.822742475,37,0.639035913582,0.57525083612
Gumbo1,SIDEWAYS,BULL,365,365,0,-5.38329795,-0.000481574911647,228,40.64622364,46.02952159,118.02739726,57,0.883046841157,0.624657534247
Gumbo1,SIDEWAYS,SIDEWAYS,881,881,0,-32.44844613,-0.000686121996295,481,59.4571771,91.90562323,114.239500568,101,0.646937314719,0.545970488082
Gumbo1,SIDEWAYS,TRANSITION,644,644,0,-21.25230026,-0.000435050674634,358,55.01666559,76.26896585,114.805900621,91,0.721350617212,0.555900621118
Gumbo1,TRANSITION,BEAR,455,455,0,-62.5260765,-0.0021793324579,277,97.27568337,159.80175987,126.362637363,44,0.608727234601,0.608791208791
Gumbo1,TRANSITION,BULL,536,536,0,-62.70146696,-0.00355050892542,323,68.60461026,131.30607722,135.625,68,0.522478560875,0.602611940299
Gumbo1,TRANSITION,SIDEWAYS,639,639,0,-19.06116346,-0.00178997910629,377,42.88835481,61.94951827,123.630672926,71,0.692311352981,0.589984350548
Gumbo1,TRANSITION,TRANSITION,869,869,0,-104.16631441,-0.00288056598634,480,60.70831775,164.87463216,132.773302647,107,0.368208965531,0.552359033372
Ichimoku_v31,BEAR,BEAR,167,167,0,-2113.64725909,-0.0187240989525,27,642.51694555,2756.16420464,4472.33532934,124,0.233119980467,0.161676646707
Ichimoku_v31,BEAR,BULL,30,30,0,-587.23071356,-0.0201096268483,6,153.22820782,740.45892138,4248,28,0.206936810937,0.2
Ichimoku_v31,BEAR,SIDEWAYS,44,44,0,-280.39529532,-0.0108927957772,10,197.57981929,477.97511461,4058.18181818,36,0.413368422854,0.227272727273
Ichimoku_v31,BEAR,TRANSITION,49,49,0,311.67119637,0.0366842949277,7,1044.71368614,733.04248977,5760,46,1.42517480326,0.142857142857
Ichimoku_v31,BULL,BEAR,35,35,0,-253.42374156,-0.0176876000266,6,168.23949931,421.66324087,5177.14285714,31,0.398990196449,0.171428571429
Ichimoku_v31,BULL,BULL,201,201,0,323.26556672,0.00442657678488,40,2187.08344016,1863.81787344,5534.32835821,149,1.17344267985,0.199004975124
Ichimoku_v31,BULL,SIDEWAYS,167,167,0,598.22712814,0.0168383467583,37,1935.13757361,1336.91044547,5761.43712575,120,1.44746985871,0.221556886228
Ichimoku_v31,BULL,TRANSITION,77,77,0,74.55927858,0.0146460322268,22,796.07466078,721.5153822,6264.93506494,66,1.10333706033,0.285714285714
Ichimoku_v31,SIDEWAYS,BEAR,57,57,0,916.95395048,0.0155760149655,16,1329.14373365,412.18978317,7409.47368421,45,3.22459165152,0.280701754386
Ichimoku_v31,SIDEWAYS,BULL,34,34,0,-245.52859523,-0.00221730826701,7,245.93285529,491.46145052,5534.11764706,28,0.500411283591,0.205882352941
Ichimoku_v31,SIDEWAYS,SIDEWAYS,236,236,0,1967.14406497,0.0264013843573,75,4157.82354033,2190.67947536,8119.06779661,169,1.89796069534,0.317796610169
Ichimoku_v31,SIDEWAYS,TRANSITION,83,83,0,35.7753321,0.0150927183878,20,922.95633531,887.18100321,7309.15662651,67,1.04032472739,0.240963855422
Ichimoku_v31,TRANSITION,BEAR,41,41,0,812.2354908,0.0639315233583,16,1125.42760697,313.19211617,10519.0243902,31,3.5934097599,0.390243902439
Ichimoku_v31,TRANSITION,BULL,37,37,0,236.19524355,-0.00331531810003,6,789.14914733,552.95390378,2348.10810811,33,1.42715177872,0.162162162162
Ichimoku_v31,TRANSITION,SIDEWAYS,113,113,0,2538.94532015,0.0650702425624,23,3708.82949421,1169.88417406,5405.30973451,89,3.17025358274,0.203539823009
Ichimoku_v31,TRANSITION,TRANSITION,82,82,0,1080.26268458,0.0360633229555,15,1805.53988782,725.27720324,5233.17073171,65,2.48944800657,0.182926829268
Ichimoku_v37,BEAR,BEAR,41,41,0,-107.43475447,-0.00103340850286,10,535.15220292,642.58695739,10091.7073171,34,0.83280900237,0.243902439024
Ichimoku_v37,BEAR,BULL,10,10,0,-467.09417423,-0.0570799831932,0,0,467.09417423,7128,10,0,0
Ichimoku_v37,BEAR,SIDEWAYS,11,11,0,-143.90794386,-0.0225284314928,1,1.6431935,145.55113736,8203.63636364,10,0.0112894583292,0.0909090909091
Ichimoku_v37,BEAR,TRANSITION,11,11,0,234.24852275,0.103639322135,6,298.03920059,63.79067784,20683.6363636,9,4.67214349623,0.545454545455
Ichimoku_v37,BULL,BEAR,10,10,0,258.74337792,0.20792948939,2,361.27224442,102.5288665,34128,9,3.52361492673,0.2
Ichimoku_v37,BULL,BULL,75,75,0,-107.37420307,0.0030138889838,7,1149.53880532,1256.91300839,16803.2,55,0.914573083138,0.0933333333333
Ichimoku_v37,BULL,SIDEWAYS,90,90,0,1605.94445838,0.137243338954,12,2612.41704428,1006.4725859,14989.3333333,69,2.59561669228,0.133333333333
Ichimoku_v37,BULL,TRANSITION,38,38,0,1308.94186551,0.0774616474434,5,1927.46900518,618.52713967,19402.1052632,35,3.11622381875,0.131578947368
Ichimoku_v37,SIDEWAYS,BEAR,2,2,0,3.94983293,0.041551081459,1,11.88730173,7.9374688,4800,2,1.49761870308,0.5
Ichimoku_v37,SIDEWAYS,BULL,8,8,0,-138.78300692,-0.0297095242636,0,0,138.78300692,11880,8,0,0
Ichimoku_v37,SIDEWAYS,SIDEWAYS,101,101,0,1728.28307123,0.0538393140565,25,3335.77561832,1607.49254709,22101.3861386,78,2.07514219855,0.247524752475
Ichimoku_v37,SIDEWAYS,TRANSITION,25,25,0,596.75431104,0.109944903111,5,837.08114895,240.32683791,15964.8,20,3.48309475641,0.2
Ichimoku_v37,TRANSITION,BEAR,12,12,0,-32.777624,-0.0041302287859,3,138.95497681,171.73260081,14680,10,0.809135692085,0.25
Ichimoku_v37,TRANSITION,BULL,9,9,0,-281.43835641,-0.0453081491849,0,0,281.43835641,6293.33333333,8,0,0
Ichimoku_v37,TRANSITION,SIDEWAYS,38,38,0,2131.07547244,0.128255977573,7,2654.0476651,522.97219266,20614.7368421,32,5.07493075607,0.184210526316
Ichimoku_v37,TRANSITION,TRANSITION,32,32,0,48.84121425,0.0100051566018,6,397.24226459,348.40105034,14287.5,31,1.14018675949,0.1875
KAMACCIRSI,BEAR,BEAR,1509,1509,0,-391.1246823,-0.0023573357363,1019,818.51146534,1209.63614764,2564.51954937,312,0.676659230908,0.675281643472
KAMACCIRSI,BEAR,BULL,202,202,0,-66.13896274,-0.00863016722883,139,104.00916583,170.14812857,3494.35643564,84,0.611285981833,0.688118811881
KAMACCIRSI,BEAR,SIDEWAYS,167,167,0,30.96582581,-0.00386141379886,117,70.80218476,39.83635895,2356.19760479,69,1.77732570511,0.700598802395
KAMACCIRSI,BEAR,TRANSITION,261,261,0,-224.9582582,-0.00309492418451,167,161.7419906,386.7002488,2574.32950192,110,0.418261925359,0.639846743295
KAMACCIRSI,BULL,BEAR,199,199,0,111.11434706,0.00317060012687,140,198.27707184,87.16272478,1417.71356784,64,2.27479203226,0.70351758794
KAMACCIRSI,BULL,BULL,2248,2248,0,-203.34133627,-0.000904898969754,1613,1477.29790569,1680.63924196,2959.54403915,435,0.879009527331,0.717526690391
KAMACCIRSI,BULL,SIDEWAYS,563,563,0,-17.38334611,-0.00189605061181,384,304.04710361,321.43044972,2122.23801066,157,0.945918794796,0.682060390764
KAMACCIRSI,BULL,TRANSITION,488,488,0,-0.27908638,-0.00168212832936,345,315.2353995,315.51448588,2909.81557377,158,0.999115456207,0.706967213115
KAMACCIRSI,SIDEWAYS,BEAR,155,155,0,22.06721416,0.00248006559811,97,30.08903131,8.02181715,1583.38709677,68,3.75089967115,0.625806451613
KAMACCIRSI,SIDEWAYS,BULL,355,355,0,86.04368542,0.0018311036322,263,307.25372618,221.21004076,1124.08450704,108,1.38896826349,0.740845070423
KAMACCIRSI,SIDEWAYS,SIDEWAYS,667,667,0,239.44354714,0.00168126942446,444,311.95782346,72.51427632,1829.03298351,196,4.30201939937,0.665667166417
