date,pair,coin_plus_di,coin_minus_di,coin_adx,coin_di_spread,coin_di_spread_normalized,coin_ser_30,coin_return_30d,coin_return_90d,coin_realized_vol_30d,coin_regime,btc_plus_di,btc_minus_di,btc_adx,btc_di_spread,btc_di_spread_normalized,btc_ser_30,btc_return_30d,btc_return_90d,btc_realized_vol_30d,btc_regime,rs_30d,rs_90d,breadth_available_coins,pct_coins_plus_di_gt_minus_di,pct_coins_adx_ge_25,pct_coins_bull_state,pct_coins_bear_state,btc_episode_id,coin_episode_id
2021-10-10T00:00:00Z,XMR/USDT,22.9013436481,15.0836717508,20.7050018672,7.81767189731,0.205809364962,0.0713058419244,0.0634071810542,0.316187594554,0.83201131271,TRANSITION,31.26529182,12.694803331,29.6101204545,18.5704884889,0.422439679103,0.197553586876,0.184385261042,0.603950379156,0.765078200001,BULL,-0.120978079988,-0.287762784602,8,0.875,0.125,0.125,0,BTC-0051,XMR-0054
2021-10-10T00:00:00Z,XRP/USDT,27.2183390881,15.6753300399,14.7914960115,11.5430090482,0.269107522925,0.0693032015066,0.0677217519323,0.823381521056,0.949179626356,SIDEWAYS,31.26529182,12.694803331,29.6101204545,18.5704884889,0.422439679103,0.197553586876,0.184385261042,0.603950379156,0.765078200001,BULL,-0.11666350911,0.2194311419,8,0.875,0.125,0.125,0,BTC-0051,XRP-0060
2021-10-11T00:00:00Z,ADA/USDT,16.4513678,22.2274392812,21.8148810595,-5.7760714812,-0.149334271584,-0.0800990916598,-0.0814099874108,0.667682462289,0.896429945941,TRANSITION,32.0661945433,11.8439963542,30.784650562,20.222198189,0.460535419585,0.233253434618,0.218682073563,0.651996591977,0.752915230945,BULL,-0.300092060974,0.0156858703117,8,0.75,0.125,0.125,0,BTC-0051,ADA-0070
2021-10-11T00:00:00Z,BTC/USDT,32.0661945433,11.8439963542,30.784650562,20.222198189,0.460535419585,0.233253434618,0.218682073563,0.651996591977,0.752915230945,BULL,32.0661945433,11.8439963542,30.784650562,20.222198189,0.460535419585,0.233253434618,0.218682073563,0.651996591977,0.752915230945,BULL,0,0,8,0.75,0.125,0.125,0,BTC-0051,BTC-0051
2021-10-11T00:00:00Z,DASH/USDT,17.7356518385,18.1408677904,18.5299160777,-0.405215951892,-0.0112947397374,-0.0499528746466,-0.0549507516848,0.439740957195,1.01449953918,SIDEWAYS,32.0661945433,11.8439963542,30.784650562,20.222198189,0.460535419585,0.233253434618,0.218682073563,0.651996591977,0.752915230945,BULL,-0.273632825248,-0.212255634782,8,0.75,0.125,0.125,0,BTC-0051,DASH-0058
2021-10-11T00:00:00Z,ETH/USDT,22.0478198935,21.0821716417,19.2344242955,0.965648251787,0.022389252059,0.05683573101,0.0639978060744,0.680573740635,0.935475390079,SIDEWAYS,32.0661945433,11.8439963542,30.784650562,20.222198189,0.460535419585,0.233253434618,0.218682073563,0.651996591977,0.752915230945,BULL,-0.154684267489,0.0285771486585,8,0.75,0.125,0.125,0,BTC-0051,ETH-0059
2021-10-11T00:00:00Z,LTC/USDT,23.0514328417,14.9491554444,16.7567207078,8.1022773973,0.213214525425,0.00437773608505,0.0040206777714,0.310541310541,0.802250569478,SIDEWAYS,32.0661945433,11.8439963542,30.784650562,20.222198189,0.460535419585,0.233253434618,0.218682073563,0.651996591977,0.752915230945,BULL,-0.214661395792,-0.341455281436,8,0.75,0.125,0.125,0,BTC-0051,LTC-0067
2021-10-11T00:00:00Z,XLM/USDT,28.3243875549,17.3823148316,21.0153216262,10.9420727233,0.239397553357,0.0365038560411,0.0448090880404,0.389191910716,0.981191281512,TRANSITION,32.0661945433,11.8439963542,30.784650562,20.222198189,0.460535419585,0.233253434618,0.218682073563,0.651996591977,0.752915230945,BULL,-0.173872985523,-0.262804681261,8,0.75,0.125,0.125,0,BTC-0051,XLM-0066
2021-10-11T00:00:00Z,XMR/USDT,21.6590546266,16.0061599225,20.2980919946,5.65289470408,0.150082636506,0.0909886264217,0.083467094703,0.309090909091,0.819953794292,TRANSITION,32.0661945433,11.8439963542,30.784650562,20.222198189,0.460535419585,0.233253434618,0.218682073563,0.651996591977,0.752915230945,BULL,-0.13521497886,-0.342905682886,8,0.75,0.125,0.125,0,BTC-0051,XMR-0054
2021-10-11T00:00:00Z,XRP/USDT,26.607642144,14.2861015816,15.8871480807,12.3215405624,0.301306249804,0.0757862826828,0.0758150113723,0.80534351145,0.946367601733,SIDEWAYS,32.0661945433,11.8439963542,30.784650562,20.222198189,0.460535419585,0.233253434618,0.218682073563,0.651996591977,0.752915230945,BULL,-0.142867062191,0.153346919474,8,0.75,0.125,0.125,0,BTC-0051,XRP-0060
2021-10-12T00:00:00Z,ADA/USDT,15.4134059181,23.1634514951,21.691666923,-7.75004557703,-0.200898831495,-0.213729977117,-0.177028051554,0.716205533597,0.813305961894,TRANSITION,32.5417936921,10.7712297804,32.1759841464,21.7705639117,0.502633207434,0.276112157893,0.272230583776,0.755935040179,0.768118250552,BULL,-0.44925863533,-0.0397295065822,8,0.625,0.125,0.125,0,BTC-0051,ADA-0070
2021-10-12T00:00:00Z,BTC/USDT,32.5417936921,10.7712297804,32.1759841464,21.7705639117,0.502633207434,0.276112157893,0.272230583776,0.755935040179,0.768118250552,BULL,32.5417936921,10.7712297804,32.1759841464,21.7705639117,0.502633207434,0.276112157893,0.272230583776,0.755935040179,0.768118250552,BULL,0,0,8,0.625,0.125,0.125,0,BTC-0051,BTC-0051
2021-10-12T00:00:00Z,DASH/USDT,16.6687204239,18.5418372074,17.5863334242,-1.87311678346,-0.0531975892877,-0.0524326877657,-0.0571870170015,0.476640038732,1.01429552641,SIDEWAYS,32.5417936921,10.7712297804,32.1759841464,21.7705639117,0.502633207434,0.276112157893,0.272230583776,0.755935040179,0.768118250552,BULL,-0.329417600777,-0.279295001447,8,0.625,0.125,0.125,0,BTC-0051,DASH-0058
2021-10-12T00:00:00Z,ETH/USDT,20.2738575396,20.4680379996,17.894580507,-0.194180459979,-0.00476611255831,0.0746476157892,0.0841421273809,0.825693889648,0.941767441732,SIDEWAYS,32.5417936921,10.7712297804,32.1759841464,21.7705639117,0.502633207434,0.276112157893,0.272230583776,0.755935040179,0.768118250552,BULL,-0.188088456395,0.0697588494687,8,0.625,0.125,0.125,0,BTC-0051,ETH-0059
2021-10-12T00:00:00Z,LTC/USDT,21.3377848097,14.9473874628,16.8177831102,6.39039734683,0.176115943417,0.00313087038197,0.00279955207167,0.362598904443,0.801776991253,SIDEWAYS,32.5417936921,10.7712297804,32.1759841464,21.7705639117,0.502633207434,0.276112157893,0.272230583776,0.755935040179,0.768118250552,BULL,-0.269431031704,-0.393336135736,8,0.625,0.125,0.125,0,BTC-0051,LTC-0067
2021-10-12T00:00:00Z,XLM/USDT,25.8552742238,16.9301332242,21.0042447546,8.92514099956,0.208602454246,0.0489723420452,0.0593480934809,0.483507019206,0.98668410553,TRANSITION,32.5417936921,10.7712297804,32.1759841464,21.7705639117,0.502633207434,0.276112157893,0.272230583776,0.755935040179,0.768118250552,BULL,-0.212882490295,-0.272428020973,8,0.625,0.125,0.125,0,BTC-0051,XLM-0066
2021-10-12T00:00:00Z,XMR/USDT,20.346285319,16.6741418048,19.5567451339,3.67214351427,0.0991923594504,0.114614401363,0.107686148919,0.357503802188,0.823481373114,SIDEWAYS,32.5417936921,10.7712297804,32.1759841464,21.7705639117,0.502633207434,0.276112157893,0.272230583776,0.755935040179,0.768118250552,BULL,-0.164544434857,-0.398431237991,8,0.625,0.125,0.125,0,BTC-0051,XMR-0055
2021-10-12T00:00:00Z,XRP/USDT,24.7781571334,15.401662653,16.419232351,9.37649448046,0.233363278638,0.0558405109842,0.0534903124131,0.835271317829,0.943727052719,SIDEWAYS,32.5417936921,10.7712297804,32.1759841464,21.7705639117,0.502633207434,0.276112157893,0.272230583776,0.755935040179,0.768118250552,BULL,-0.218740271363,0.0793362776504,8,0.625,0.125,0.125,0,BTC-0051,XRP-0060
2021-10-13T00:00:00Z,ADA/USDT,14.700925571,23.7241881211,21.8195994144,-9.02326255016,-0.234827218013,-0.212287941311,-0.179387834173,0.676296003166,0.814049401647,TRANSITION,29.362363378,11.0967664445,33.102399406,18.2655969335,0.451457977807,0.220800633105,0.216656990816,0.706182080328,0.776082566151,BULL,-0.396044824989,-0.029886077162,8,0.625,0.125,0.125,0,BTC-0051,ADA-0070
2021-10-13T00:00:00Z,BTC/USDT,29.362363378,11.0967664445,33.102399406,18.2655969335,0.451457977807,0.220800633105,0.216656990816,0.706182080328,0.776082566151,BULL,29.362363378,11.0967664445,33.102399406,18.2655969335,0.451457977807,0.220800633105,0.216656990816,0.706182080328,0.776082566151,BULL,0,0,8,0.625,0.125,0.125,0,BTC-0051,BTC-0051
2021-10-13T00:00:00Z,DASH/USDT,15.6693228935,21.1597095176,17.3950073062,-5.49038662412,-0.149077677709,-0.111436950147,-0.112039312039,0.466125760649,0.999094428131,SIDEWAYS,29.362363378,11.0967664445,33.102399406,18.2655969335,0.451457977807,0.220800633105,0.216656990816,0.706182080328,0.776082566151,BULL,-0.328696302856,-0.240056319679,8,0.625,0.125,0.125,0,BTC-0051,DASH-0058
2021-10-13T00:00:00Z,ETH/USDT,19.3208979996,19.5059511328,16.6504398462,-0.18505313325,-0.00476611255831,0.0242601691121,0.0256300286998,0.750473783955,0.933151067929,SIDEWAYS,29.362363378,11.0967664445,33.102399406,18.2655969335,0.451457977807,0.220800633105,0.216656990816,0.706182080328,0.776082566151,BULL,-0.191026962117,0.0442917036267,8,0.625,0.125,0.125,0,BTC-0051,ETH-0059
2021-10-13T00:00:00Z,LTC/USDT,19.810928635,17.0396021658,16.1536880287,2.77132646912,0.0752045196879,-0.0642768850433,-0.0568306010929,0.316853589685,0.806944052665,SIDEWAYS,29.362363378,11.0967664445,33.102399406,18.2655969335,0.451457977807,0.220800633105,0.216656990816,0.706182080328,0.776082566151,BULL,-0.273487591909,-0.389328490643,8,0.625,0.125,0.125,0,BTC-0051,LTC-0067
