,date,open,high,low,close,volume,buy,sell,pair,adx,ao,macd,macdsignal,macdhist,strat_buy_signal_AwesomeMacd,lower,bbdelta,closedelta,tail,bb_lowerband,bb_middleband,ema_slow,volume_mean_slow,strat_buy_signal_CombinedBinHAndCluc,mid,bb_upperband,strat_buy_signal_CombinedBinHAndClucV5,date_x,open_x,high_x,low_x,close_x,volume_x,ema_50_x,ema_200_x,rsi_x,ssl-up,ssl-down,ssl-dir,ema_50,ema_200,sma_5,rsi,strat_buy_signal_CombinedBinHAndClucV6H,date_y,open_y,high_y,low_y,close_y,volume_y,ema_50_y,ema_200_y,sma_200_x,rsi_y,ssl_down_x,ssl_up_x,sma_200,mfi,strat_buy_signal_CombinedBinHAndClucV7,date_x,open_x,high_x,low_x,close_x,volume_x,ema_50,ema_100,ema_200,sma_200_y,sma_200_dec,rsi,ssl_down_y,ssl_up_y,ema_12,ema_26,sma_200_dec,strat_buy_signal_CombinedBinHAndClucV8,ma_offset_buy,ma_offset_sell,strat_buy_signal_SMAOffset,date_y,open_y,high_y,low_y,close_y,volume_y,ema_fast,ema_slow,go_long,sma_30_offset,sma_30_offset_pos,strat_buy_signal_SMAOffsetV2,date_1h_x,open_1h_x,high_1h_x,low_1h_x,close_1h_x,volume_1h_x,ema_20_1h_x,ema_50_1h_x,ema_200_1h_x,rsi_1h_x,ssl_down_1h_x,ssl_up_1h_x,sma_9,strat_buy_signal_NostalgiaForInfinityV1,date_1h_y,open_1h_y,high_1h_y,low_1h_y,close_1h_y,volume_1h_y,ema_20_1h_y,ema_50_1h_y,ema_200_1h_y,rsi_1h_y,ssl_down_1h_y,ssl_up_1h_y,strat_buy_signal_NostalgiaForInfinityV2,date_1h,open_1h,high_1h,low_1h,close_1h,volume_1h,ema_15_1h,ema_50_1h,ema_100_1h,ema_200_1h,sma_50_1h,sma_200_1h,rsi_1h,bb_lowerband_1h,bb_middleband_1h,bb_upperband_1h,volume_mean_30,lips,smma_lips,teeth,smma_teeth,jaw,smma_jaw,volume_mean_4,safe_dips,strat_buy_signal_NostalgiaForInfinityV3
1382,2021-05-25 19:10:00+00:00,354.18,355.21,352.59,355.06,1011.3271,0,0,AAVE/USDT,12.172128469114082,-0.24858823529405072,0.16630070739847724,1.0147607193054402,-0.848460011906963,0,351.33343880884945,6.650061191150542,0.8700000000000045,2.4700000000000273,352.5718163203389,359.0278333333334,356.481260979465,803.7224066666666,0,357.9835,365.48385034632787,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,346.9661564413703,401.2926547110259,54.049415421457425,332.2734103459483,383.7535896540517,down,356.481260979465,353.9928541785538,357.24400000000054,43.339818814778994,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,346.9661564413703,401.2926547110259,431.6051499999999,54.049415421457425,383.7535896540517,332.2734103459483,352.7447500000001,48.4951932256095,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,356.481260979465,354.05642812044994,353.9928541785538,431.6051499999999,True,43.339818814778994,383.7535896540517,332.2734103459483,358.5187316990043,358.35243099160584,True,0,343.2798206666666,362.40504275327646,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,353.7221984218992,356.481260979465,2.0,344.8348800000003,363.5134360000003,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,353.7221984218992,346.9661564413703,401.2926547110259,54.049415421457425,383.7535896540517,332.2734103459483,359.87555555555514,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,353.7221984218992,346.9661564413703,401.2926547110259,54.049415421457425,383.7535896540517,332.2734103459483,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,354.1626648230321,346.9661564413703,360.07033259672846,401.2926547110259,336.2897999999996,431.6051499999999,54.049415421457425,324.48382043902694,358.0731666666667,391.6625128943064,803.7224066666666,357.24400000000054,358.69800000000055,359.3850000000012,361.05600000000123,360.0753846153847,360.2667307692308,641.139900000001,True,0
1383,2021-05-25 19:15:00+00:00,354.33,355.2,353.02,354.69,779.4202,0,0,AAVE/USDT,12.858310724921882,-1.5804705882352437,-0.1514437540387803,0.7815198246365961,-0.9329635786753764,0,351.1646137793646,6.667136220635427,0.37000000000000455,1.670000000000016,352.9445068082195,359.107,356.41101545085854,813.0531866666665,0,357.83175,365.26949319178055,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,346.9661564413703,401.2926547110259,54.049415421457425,332.2734103459483,383.7535896540517,down,356.41101545085854,353.99979095289655,356.1220000000006,42.68970165874159,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,346.9661564413703,401.2926547110259,431.6051499999999,54.049415421457425,383.7535896540517,332.2734103459483,352.63285000000013,53.32846123836173,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,356.41101545085854,354.0689740982628,353.99979095289655,431.6051499999999,True,42.68970165874159,383.7535896540517,332.2734103459483,357.9296960530037,358.08113980704246,True,0,343.1591126666666,362.1818967691941,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,353.7221984218992,356.41101545085854,2.0,344.85936000000027,363.5392420000003,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,353.7221984218992,346.9661564413703,401.2926547110259,54.049415421457425,383.7535896540517,332.2734103459483,358.86333333333295,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,353.7221984218992,346.9661564413703,401.2926547110259,54.049415421457425,383.7535896540517,332.2734103459483,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,354.1626648230321,346.9661564413703,360.07033259672846,401.2926547110259,336.2897999999996,431.6051499999999,54.049415421457425,324.48382043902694,358.0731666666667,391.6625128943064,813.0531866666665,356.1220000000006,357.29666666666725,358.1962500000012,360.32100000000116,359.65999999999997,360.2898076923077,698.072550000001,True,0
1384,2021-05-25 19:20:00+00:00,354.59,355.26,352.29,353.55,372.1853,0,0,AAVE/USDT,13.686287606307644,-2.7289117647059697,-0.4896031611017406,0.5272952274889287,-1.0168983885906693,0,351.01165360345067,6.768596396549299,1.1399999999999864,1.259999999999991,352.4787398814441,358.9818333333333,356.29881876651115,803.6238066666666,0,357.78024999999997,365.48492678522257,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,346.9661564413703,401.2926547110259,54.049415421457425,332.2734103459483,383.7535896540517,down,356.29881876651115,353.99531542102693,354.92600000000056,40.665656783682756,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,346.9661564413703,401.2926547110259,431.6051499999999,54.049415421457425,383.7535896540517,332.2734103459483,352.5264500000001,48.96183821696018,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,356.29881876651115,354.0586973834457,353.99531542102693,431.6051499999999,True,40.665656783682756,383.7535896540517,332.2734103459483,357.2558966602339,357.7454998213356,True,0,342.95633599999996,361.8987163324719,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,353.7221984218992,356.29881876651115,2.0,344.6448000000002,363.31306000000023,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,353.7221984218992,346.9661564413703,401.2926547110259,54.049415421457425,383.7535896540517,332.2734103459483,357.6799999999996,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,353.7221984218992,346.9661564413703,401.2926547110259,54.049415421457425,383.7535896540517,332.2734103459483,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,354.1626648230321,346.9661564413703,360.07033259672846,401.2926547110259,336.2897999999996,431.6051499999999,54.049415421457425,324.48382043902694,358.0731666666667,391.6625128943064,803.6238066666666,354.92600000000056,356.0973333333339,356.99000000000126,359.3237500000012,359.2646153846154,360.1767307692308,801.4135250000011,True,0
1385,2021-05-25 19:25:00+00:00,353.43,357.67,352.68,357.41,546.0326,0,0,AAVE/USDT,13.492674941811794,-3.4231764705882597,-0.4410431163664157,0.33362755871785976,-0.7746706750842755,0,351.06460231494003,6.748147685059962,3.8600000000000136,4.730000000000018,352.27603258776537,358.8971666666667,356.34239450115774,798.8709100000001,0,357.81275,365.518300745568,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,346.9661564413703,401.2926547110259,54.049415421457425,332.2734103459483,383.7535896540517,down,356.34239450115774,354.02929238201176,354.9800000000006,49.41174499248117,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,346.9661564413703,401.2926547110259,431.6051499999999,54.049415421457425,383.7535896540517,332.2734103459483,352.4560500000001,54.120811614555684,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,356.34239450115774,354.12505981149627,354.02929238201176,431.6051499999999,True,49.41174499248117,383.7535896540517,332.2734103459483,357.27960486635175,357.72064798271816,True,0,342.96878999999996,361.8858262465059,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,353.7221984218992,356.34239450115774,2.0,344.5944000000002,363.2599300000002,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,353.7221984218992,346.9661564413703,401.2926547110259,54.049415421457425,383.7535896540517,332.2734103459483,357.0366666666663,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,353.7221984218992,346.9661564413703,401.2926547110259,54.049415421457425,383.7535896540517,332.2734103459483,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,354.1626648230321,346.9661564413703,360.07033259672846,401.2926547110259,336.2897999999996,431.6051499999999,54.049415421457425,324.48382043902694,358.0731666666667,391.6625128943064,798.8709100000001,354.9800000000006,355.3426666666672,356.48375000000124,358.3065000000012,359.0353846153846,360.0019230769231,777.984375000001,True,0
1386,2021-05-25 19:30:00+00:00,357.51,360.62,357.3,359.02,863.2338,0,0,AAVE/USDT,12.734986053720991,-2.749235294117682,-0.26953831645852233,0.21299438368258333,-0.48253270014110566,0,351.07147310662225,6.705026893377749,1.6099999999999568,1.7199999999999704,352.3047467297931,358.9228333333333,356.44739863836725,807.0964933333332,0,357.7765,365.5409199368735,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,346.9661564413703,401.2926547110259,54.049415421457425,332.2734103459483,383.7535896540517,down,356.44739863836725,354.0789511642803,355.9460000000006,52.55324784015929,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,346.9661564413703,401.2926547110259,431.6051499999999,54.049415421457425,383.7535896540517,332.2734103459483,352.42610000000013,53.34256348978628,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,356.44739863836725,354.2219893201795,354.0789511642803,431.6051499999999,True,52.55324784015929,383.7535896540517,332.2734103459483,357.5473579638361,357.8168962802946,True,0,342.9314279999999,361.9788851983443,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,353.7221984218992,356.44739863836725,2.0,344.6068800000002,363.27308600000026,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,353.7221984218992,346.9661564413703,401.2926547110259,54.049415421457425,383.7535896540517,332.2734103459483,356.7655555555552,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,353.7221984218992,346.9661564413703,401.2926547110259,54.049415421457425,383.7535896540517,332.2734103459483,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,354.1626648230321,346.9661564413703,360.07033259672846,401.2926547110259,336.2897999999996,431.6051499999999,54.049415421457425,324.48382043902694,358.0731666666667,391.6625128943064,807.0964933333332,355.9460000000006,355.28400000000056,356.3237500000012,357.47575000000126,358.7346153846153,359.7718269230769,677.241300000001,True,0
1387,2021-05-25 19:35:00+00:00,359.03,359.5,352.68,354.16,928.9497,0,0,AAVE/USDT,12.897969824552101,-2.251088235294162,-0.5197891049470513,0.06643768595665639,-0.5862267909037078,0,350.8702278603346,6.7957721396654165,4.859999999999957,1.4800000000000182,352.0543236837747,358.82399999999996,356.3576967309803,806.7567600000001,0,357.666,365.5936763162252,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,346.9661564413703,401.2926547110259,54.049415421457425,332.2734103459483,383.7535896540517,down,356.3576967309803,354.0797576203571,355.76600000000064,43.72604624688307,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,346.9661564413703,401.2926547110259,431.6051499999999,54.049415421457425,383.7535896540517,332.2734103459483,352.3821500000002,43.05414087293501,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,356.3576967309803,354.2207618088888,354.0797576203571,431.6051499999999,True,43.72604624688307,383.7535896540517,332.2734103459483,357.0262259693998,357.5460150743468,True,0,342.69065066666656,361.74862937909626,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,353.7221984218992,356.3576967309803,2.0,344.3966400000002,363.05145800000025,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,353.7221984218992,346.9661564413703,401.2926547110259,54.049415421457425,383.7535896540517,332.2734103459483,356.0833333333329,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,353.7221984218992,346.9661564413703,401.2926547110259,54.049415421457425,383.7535896540517,332.2734103459483,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,354.1626648230321,346.9661564413703,360.07033259672846,401.2926547110259,336.2897999999996,431.6051499999999,54.049415421457425,324.48382043902694,358.0731666666667,391.6625128943064,806.7567600000001,355.76600000000064,355.5640000000006,355.65250000000117,356.72925000000123,357.99307692307684,359.4416346153846,640.217975000001,True,0
1388,2021-05-25 19:40:00+00:00,354.31,359.47,354.31,358.82,944.8844,0,0,AAVE/USDT,13.049311897466703,-1.6100882352941426,-0.33819312322214046,-0.014488475879102986,-0.3237046473430375,0,351.0552660626252,6.721233937374791,4.659999999999968,4.509999999999991,351.9685335983754,358.76283333333333,356.4542576434909,815.3090033333334,0,357.7765,365.55713306829125,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,346.9661564413703,401.2926547110259,54.049415421457425,332.2734103459483,383.7535896540517,down,356.4542576434909,354.1269242111993,356.5920000000006,52.043743178610015,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,346.9661564413703,401.2926547110259,431.6051499999999,54.049415421457425,383.7535896540517,332.2734103459483,352.38730000000027,38.986755002101425,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,356.4542576434909,354.3118358324752,354.1269242111993,431.6051499999999,True,52.043743178610015,383.7535896540517,332.2734103459483,357.30219120487675,357.6403843280989,True,0,342.7021466666666,361.8374816772191,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,353.7221984218992,356.4542576434909,2.0,344.4417600000002,363.0990220000002,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,353.7221984218992,346.9661564413703,401.2926547110259,54.049415421457425,383.7535896540517,332.2734103459483,356.00444444444406,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,353.7221984218992,346.9661564413703,401.2926547110259,54.049415421457425,383.7535896540517,332.2734103459483,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,354.1626648230321,346.9661564413703,360.07033259672846,401.2926547110259,336.2897999999996,431.6051499999999,54.049415421457425,324.48382043902694,358.0731666666667,391.6625128943064,815.3090033333334,356.5920000000006,356.10133333333397,355.8625000000012,356.26250000000124,357.57923076923066,359.07317307692307,677.6003500000011,True,0
1389,2021-05-25 19:45:00+00:00,359.37,359.4,351.59,351.59,587.9449,0,0,AAVE/USDT,13.83444453959156,-1.1803529411765226,-0.7688151532300367,-0.16535381134928975,-0.603461341880747,0,350.63273773298226,6.999762267017729,7.230000000000018,0.0,351.584397646658,358.63250000000005,356.26350244178536,812.68677,0,357.6325,365.6806023533421,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,346.9661564413703,401.2926547110259,54.049415421457425,332.2734103459483,383.7535896540517,down,356.26350244178536,354.10168118422223,356.2000000000006,41.73638140807664,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,346.9661564413703,401.2926547110259,431.6051499999999,54.049415421457425,383.7535896540517,332.2734103459483,352.3622500000002,39.87164025595468,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,356.26350244178536,354.2579380932183,354.10168118422223,431.6051499999999,True,41.73638140807664,383.7535896540517,332.2734103459483,356.42339255797265,357.1922077112027,True,0,342.5734553333332,361.44855253675337,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,353.7221984218992,356.26350244178536,2.0,344.17056000000025,362.8131320000003,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,353.7221984218992,346.9661564413703,401.2926547110259,54.049415421457425,383.7535896540517,332.2734103459483,355.38777777777744,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,353.7221984218992,346.9661564413703,401.2926547110259,54.049415421457425,383.7535896540517,332.2734103459483,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,354.1626648230321,346.9661564413703,360.07033259672846,401.2926547110259,336.2897999999996,431.6051499999999,54.049415421457425,324.48382043902694,358.0731666666667,391.6625128943064,812.68677,356.2000000000006,356.1860000000006,355.5375000000012,355.97200000000123,356.6861538461538,358.62855769230765,820.775125000001,True,0
1390,2021-05-25 19:50:00+00:00,351.58,352.73,346.86,348.56,1817.392,0,0,AAVE/USDT,15.463494655659018,-1.977382352941163,-1.3391450610341735,-0.40011206128626653,-0.939032999747907,0,349.84084332001925,7.564906679980766,3.0299999999999727,1.6999999999999886,349.97877464521787,358.1375,355.9614043068134,847.4183733333334,0,357.40575,366.2962253547821,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,346.9661564413703,401.2926547110259,54.049415421457425,332.2734103459483,383.7535896540517,down,355.9614043068134,354.0465400779116,354.4300000000006,38.31185015363671,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,346.9661564413703,401.2926547110259,431.6051499999999,54.049415421457425,383.7535896540517,332.2734103459483,352.30525000000017,28.90304817663117,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,355.9614043068134,354.1451076359268,354.0465400779116,431.6051499999999,True,38.31185015363671,383.7535896540517,332.2734103459483,355.2136398567461,356.5527849177803,True,0,342.48308399999985,360.88688592147895,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,353.7221984218992,355.9614043068134,2.0,343.6171200000002,362.22971400000023,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,353.7221984218992,346.9661564413703,401.2926547110259,54.049415421457425,383.7535896540517,332.2734103459483,354.7622222222219,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,353.7221984218992,346.9661564413703,401.2926547110259,54.049415421457425,383.7535896540517,332.2734103459483,0,2021-05-25 18:00:00+00:00,358.47,366.53,355.19,359.53,9412.3935,354.1626648230321,346.9661564413703,360.07033259672846,401.2926547110259,336.2897999999996,431.6051499999999,54.049415421457425,324.48382043902694,358.0731666666667,391.6625128943064,847.4183733333334,354.4300000000006,355.74066666666727,354.7250000000012,355.6202500000012,355.6938461538461,358.0808653846153,831.253200000001,True,0
1391,2021-05-25 19:55:00+00:00,348.59,348.59,343.37,347.75,1442.5352,0,0,AAVE/USDT,17.503228358495907,-4.127941176470586,-1.8353392046296335,-0.68715748995494,-1.1481817146746935,0,349.2836052577731,8.007144742226899,0.8100000000000023,4.3799999999999955,347.8737306161113,357.51266666666663,355.63938845164427,830.32505,0,357.29075,367.151602717222,0,2021-05-25 19:00:00+00:00,359.48,360.77,343.37,347.75,10708.812,346.9968954044538,400.7598919775828,48.02506972858849,330.64863103552347,382.35986896447656,down,355.63938845164427,353.98388793783283,352.17600000000056,37.42773872514785,0,2021-05-25 19:00:00+00:00,359.48,360.77,343.37,347.75,10708.812,346.9968954044538,400.7598919775828,430.44049999999993,48.02506972858849,382.35986896447656,330.64863103552347,352.2511000000002,26.626932116279416,0,2021-05-25 19:00:00+00:00,359.48,360.77,343.37,347.75,10708.812,355.63938845164427,354.018471841156,353.98388793783283,430.44049999999993,True,37.42773872514785,382.35986896447656,330.64863103552347,354.06538757109286,355.9007267757225,True,0,342.29403866666655,360.30857070073836,0,2021-05-25 19:00:00+00:00,359.48,360.77,343.37,347.75,10708.812,353.1534176198135,355.63938845164427,2.0,343.09200000000027,361.6761500000003,0,2021-05-25 19:00:00+00:00,359.48,360.77,343.37,347.75,10708.812,353.1534176198135,346.9968954044538,400.7598919775828,48.02506972858849,382.35986896447656,330.64863103552347,353.94999999999965,0,2021-05-25 19:00:00+00:00,359.48,360.77,343.37,347.75,10708.812,353.1534176198135,346.9968954044538,400.7598919775828,48.02506972858849,382.35986896447656,330.64863103552347,0,2021-05-25 19:00:00+00:00,359.48,360.77,343.37,347.75,10708.812,353.3610817201531,346.9968954044538,359.82636561461504,400.7598919775828,338.42239999999964,430.44049999999993,48.02506972858849,324.9741049304292,356.41183333333333,387.8495617362375,830.32505,352.17600000000056,354.2686666666673,353.8575000000012,355.1270000000012,354.7284615384615,357.464423076923,1069.792750000001,True,0
1392,2021-05-25 20:00:00+00:00,346.75,351.23,346.15,349.77,1034.6291,0,0,AAVE/USDT,18.50588787352391,-5.303382352941128,-2.042040152408049,-0.9581340224455618,-1.0839061299624873,0,348.7824592743112,8.34779072568881,2.019999999999982,3.6200000000000045,346.6969668301611,356.96816666666666,355.40921635550137,790.5290266666666,0,357.13025,367.2393665031722,0,2021-05-25 19:00:00+00:00,359.48,360.77,343.37,347.75,10708.812,346.9968954044538,400.7598919775828,48.02506972858849,330.64863103552347,382.35986896447656,down,355.40921635550137,353.94195870462056,351.29800000000057,41.07941257171481,0,2021-05-25 19:00:00+00:00,359.48,360.77,343.37,347.75,10708.812,346.9968954044538,400.7598919775828,430.44049999999993,48.02506972858849,382.35986896447656,330.64863103552347,352.1999500000002,34.58064845862068,0,2021-05-25 19:00:00+00:00,359.48,360.77,343.37,347.75,10708.812,355.40921635550137,353.93434368588555,353.94195870462056,430.44049999999993,True,41.07941257171481,382.35986896447656,330.64863103552347,353.40455871400167,355.4465988664097,True,0,342.3055346666666,359.8994525910133,0,2021-05-25 19:00:00+00:00,359.48,360.77,343.37,347.75,10708.812,353.1534176198135,355.40921635550137,2.0,342.5822400000002,361.13877800000023,0,2021-05-25 19:00:00+00:00,359.48,360.77,343.37,347.75,10708.812,353.1534176198135,346.9968954044538,400.7598919775828,48.02506972858849,382.35986896447656,330.64863103552347,353.40333333333297,0,2021-05-25 19:00:00+00:00,359.48,360.77,343.37,347.75,10708.812,353.1534176198135,346.9968954044538,400.7598919775828,48.02506972858849,382.35986896447656,330.64863103552347,0,2021-05-25 19:00:00+00:00,359.48,360.77,343.37,347.75,10708.812,353.3610817201531,346.9968954044538,359.82636561461504,400.7598919775828,338.42239999999964,430.44049999999993,48.02506972858849,324.9741049304292,356.41183333333333,387.8495617362375,790.5290266666666,351.29800000000057,352.6346666666673,353.3850000000012,354.67350000000124,353.9776923076922,356.8035576923076,1198.189125000001,True,0
1393,2021-05-25 20:05:00+00:00,350.06,353.17,349.83,352.32,440.7122,0,0,AAVE/USDT,18.833983346625143,-6.229617647058774,-1.9772954231472113,-1.1619663025858917,-0.8153291205613196,0,348.50432708828185,8.472172911718133,2.5500000000000114,2.490000000000009,346.2196636678694,356.45883333333336,355.28807061606994,786.00332,0,356.9765,366.69800299879734,0,2021-05-25 19:00:00+00:00,359.48,360.77,343.37,347.75,10708.812,346.9968954044538,400.7598919775828,48.02506972858849,330.64863103552347,382.35986896447656,down,355.28807061606994,353.9258198120373,349.99800000000056,45.41046111334719,0,2021-05-25 19:00:00+00:00,359.48,360.77,343.37,347.75,10708.812,346.9968954044538,400.7598919775828,430.44049999999993,48.02506972858849,382.35986896447656,330.64863103552347,352.17000000000024,37.99819729850434,0,2021-05-25 19:00:00+00:00,359.48,360.77,343.37,347.75,10708.812,355.28807061606994,353.90237648418486,353.9258198120373,430.44049999999993,True,45.41046111334719,382.35986896447656,330.64863103552347,353.23770352723216,355.21499895037937,True,0,342.2461386666666,359.6832195206253,0,2021-05-25 19:00:00+00:00,359.48,360.77,343.37,347.75,10708.812,353.1534176198135,355.28807061606994,2.0,342.0729600000002,360.6019120000002,0,2021-05-25 19:00:00+00:00,359.48,360.77,343.37,347.75,10708.812,353.1534176198135,346.9968954044538,400.7598919775828,48.02506972858849,382.35986896447656,330.64863103552347,353.2666666666663,0,2021-05-25 19:00:00+00:00,359.48,360.77,343.37,347.75,10708.812,353.1534176198135,346.9968954044538,400.7598919775828,48.02506972858849,382.35986896447656,330.64863103552347,0,2021-05-25 19:00:00+00:00,359.48,360.77,343.37,347.75,10708.812,353.3610817201531,346.9968954044538,359.82636561461504,400.7598919775828,338.42239999999964,430.44049999999993,48.02506972858849,324.9741049304292,356.41183333333333,387.8495617362375,786.00332,349.99800000000056,351.15733333333395,352.7487500000012,354.0507500000012,353.60692307692295,356.12499999999994,1220.625300000001,True,0
1394,2021-05-25 20:10:00+00:00,352.57,353.56,349.56,351.61,592.3348,0,0,AAVE/USDT,19.01815940114667,-6.960735294117626,-1.9606743911263607,-1.3217079202939854,-0.6389664708323752,0,348.1856217103266,8.583628289673413,0.7099999999999795,2.0500000000000114,346.06109963948,355.82416666666666,355.1438325526947,789.3322833333334,0,356.76925,365.5872336938533,0,2021-05-25 19:00:00+00:00,359.48,360.77,343.37,347.75,10708.812,346.9968954044538,400.7598919775828,48.02506972858849,330.64863103552347,382.35986896447656,down,355.1438325526947,353.90277682883294,350.0020000000006,44.431159473814965,0,2021-05-25 19:00:00+00:00,359.48,360.77,343.37,347.75,10708.812,346.9968954044538,400.7598919775828,430.44049999999993,48.02506972858849,382.35986896447656,330.64863103552347,352.1251500000002,37.6356933742348,0,2021-05-25 19:00:00+00:00,359.48,360.77,343.37,347.75,10708.812,355.1438325526947,353.85698289043864,353.90277682883294,430.44049999999993,True,44.431159473814965,382.35986896447656,330.64863103552347,352.98728759996567,354.94796199109203,True,0,342.0414459999999,359.4345808418753,0,2021-05-25 19:00:00+00:00,359.48,360.77,343.37,347.75,10708.812,353.1534176198135,355.1438325526947,2.0,341.4878400000001,359.98509800000016,0,2021-05-25 19:00:00+00:00,359.48,360.77,343.37,347.75,10708.812,353.1534176198135,346.9968954044538,400.7598919775828,48.02506972858849,382.35986896447656,330.64863103552347,352.6222222222219,0,2021-05-25 19:00:00+00:00,359.48,360.77,343.37,347.75,10708.812,353.1534176198135,346.9968954044538,400.7598919775828,48.02506972858849,382.35986896447656,330.64863103552347,0,2021-05-25 19:00:00+00:00,359.48,360.77,343.37,347.75,10708.812,353.3610817201531,346.9968954044538,359.82636561461504,400.7598919775828,338.42239999999964,430.44049999999993,48.02506972858849,324.9741049304292,356.41183333333333,387.8495617362375,789.3322833333334,350.0020000000006,350.4326666666672,351.82250000000124,353.3077500000012,353.40846153846144,355.4592307692307,1183.8171250000012,True,0
