candidate_id,btc_regime,trades,long_trades,short_trades,profit_abs,mean_profit_ratio,wins,gross_profit,gross_loss,mean_duration_minutes,active_dates,profit_factor,win_rate
SimpleBollinger-downtrend,TRANSITION,6,6,0,11.27187358,0.0150698692733,6,11.27187358,0,730,4,inf,1
Squeeze001-downtrend,BEAR,69,69,0,94.9257414,0.0105181882831,54,160.09177548,65.16603408,911.739130435,41,2.45667513361,0.782608695652
Squeeze001-downtrend,BULL,13,13,0,15.01066952,0.00907995578026,11,42.14831761,27.13764809,296.923076923,11,1.55313081923,0.846153846154
Squeeze001-downtrend,SIDEWAYS,2,2,0,-0.00648003,-2.31720945248e-05,0,0,0.00648003,665,1,0,0
Squeeze001-downtrend,TRANSITION,12,12,0,31.46743675,0.0194802307289,9,31.4859028,0.01846605,451.666666667,10,1705.06972525,0.75
TheRealPullbackV2-sideways,BEAR,21,21,0,-11.04486932,-0.00425382104665,10,35.50824009,46.55310941,77.1428571429,15,0.762746904343,0.47619047619
TheRealPullbackV2-sideways,BULL,42,42,0,53.33267133,0.0102181752527,29,112.29264084,58.95996951,98.3333333333,20,1.90455730851,0.690476190476
TheRealPullbackV2-sideways,SIDEWAYS,45,45,0,98.64138888,0.0167063594891,34,123.28105624,24.63966736,117.444444444,26,5.00335716545,0.755555555556
TheRealPullbackV2-sideways,TRANSITION,58,58,0,-17.38971717,-0.0022524994299,25,102.95139716,120.34111433,80.775862069,29,0.855496458822,0.431034482759
adxbbrsi2-transition,BEAR,31,31,0,25.34900269,0.00672814149427,26,25.38128282,0.03228013,1985.80645161,24,786.281926993,0.838709677419
adxbbrsi2-transition,BULL,18,18,0,-26.64385111,-0.0116084354892,13,14.23839765,40.88224876,303.333333333,15,0.348278240113,0.722222222222
adxbbrsi2-transition,SIDEWAYS,28,28,0,-13.9260989,-0.00382724768101,22,26.84246774,40.76856664,6145.71428571,21,0.658410877602,0.785714285714
adxbbrsi2-transition,TRANSITION,53,53,0,9.36032287,0.0014912153696,39,49.38817749,40.02785462,5890.18867925,34,1.23384523,0.735849056604
cryptotank-downtrend,BEAR,444,444,0,-109.45927848,0.00905262357029,348,1302.00441624,1411.46369472,1776.48648649,110,0.92244980945,0.783783783784
cryptotank-downtrend,BULL,54,54,0,5.83825078,0.0118400613387,49,212.05128838,206.2130376,1773.33333333,18,1.02831174424,0.907407407407
cryptotank-downtrend,SIDEWAYS,38,38,0,159.74672762,0.023824294564,37,161.04483998,1.29811236,3558.94736842,20,124.060786217,0.973684210526
cryptotank-downtrend,TRANSITION,97,97,0,80.04565103,0.0124690352946,87,372.01297153,291.9673205,3139.17525773,40,1.27415962476,0.896907216495
cryptotank-sideways,BEAR,84,84,0,-265.28990468,-0.00547988314554,67,125.96932022,391.2592249,1803.57142857,39,0.321958722512,0.797619047619
cryptotank-sideways,BULL,83,83,0,-48.10356151,0.00475240986314,65,218.62311868,266.72668019,2842.40963855,37,0.819652231731,0.78313253012
cryptotank-sideways,SIDEWAYS,146,146,0,-52.62755826,0.00670289431107,117,302.09080868,354.71836694,2660.1369863,48,0.851635654748,0.801369863014
cryptotank-sideways,TRANSITION,84,84,0,-226.24366868,-0.00353935782054,71,205.8239454,432.06761408,4937.85714286,37,0.476369759484,0.845238095238
cryptotank-transition,BEAR,128,128,0,-89.07409144,0.00691629532521,100,497.12062002,586.19471146,2249.53125,60,0.848046920761,0.78125
cryptotank-transition,BULL,78,78,0,81.44793196,0.0125266463288,64,371.69159281,290.24366085,2160,34,1.28061915882,0.820512820513
cryptotank-transition,SIDEWAYS,96,96,0,44.15202874,0.0110491284966,77,371.577115,327.42508626,2352.5,33,1.13484620022,0.802083333333
cryptotank-transition,TRANSITION,114,114,0,238.98918483,0.0149138673589,105,554.38065146,315.39146663,3696.84210526,47,1.757754125,0.921052631579
eltoro1_4-transition,BEAR,202,202,0,-74.26521098,-0.00204237080706,155,603.4196677,677.68487868,4304.25742574,99,0.890413356832,0.767326732673
eltoro1_4-transition,BULL,83,83,0,-20.30254594,-8.3965373954e-05,67,226.23704766,246.5395936,4069.15662651,57,0.917649957788,0.807228915663
eltoro1_4-transition,SIDEWAYS,127,127,0,135.54129132,0.00886883143063,106,368.58710366,233.04581234,3866.92913386,66,1.58160792489,0.834645669291
eltoro1_4-transition,TRANSITION,147,147,0,-44.68799945,-0.00195805036577,129,401.82187725,446.5098767,7643.67346939,83,0.899917108709,0.877551020408
eltoro1_4_simple-downtrend,BEAR,469,469,0,116.86014323,0.00494744143156,396,2694.62135535,2577.76121212,6359.87206823,182,1.04533396758,0.844349680171
eltoro1_4_simple-downtrend,BULL,83,83,0,296.93863738,0.0246017805014,75,487.85974167,190.92110429,6307.59036145,49,2.55529499206,0.903614457831
eltoro1_4_simple-downtrend,SIDEWAYS,53,53,0,230.8453154,0.0255179744999,50,342.38485152,111.53953612,11266.6981132,40,3.06962771615,0.943396226415
eltoro1_4_simple-downtrend,TRANSITION,93,93,0,-181.00185817,-0.0101095483381,76,461.45329506,642.45515323,9536.12903226,58,0.718265380455,0.817204301075
